customer_id,viewed,carted,checkout,purchased
26164,1,0,0,0
26165,1,0,0,0
26170,1,0,0,0
26174,1,0,0,0
26185,1,0,0,0
26188,1,1,1,1
26193,1,0,0,0
26194,1,0,0,0
26196,1,0,0,0
26198,1,0,0,0
26200,1,1,0,0
26201,1,0,0,0
26202,1,1,1,0
26203,1,0,0,0
26204,1,0,0,0
26205,1,0,0,0
26206,1,1,0,\N
26207,1,0,0,0
26210,1,0,0,0
26211,1,1,0,0
26217,1,0,0,0
26218,1,1,1,1
26219,1,1,1,1
26220,1,0,0,0
26221,1,0,0,0
26224,1,0,0,0
26225,1,0,0,0
26228,1,1,0,0
26230,1,1,0,0
26231,1,1,1,0
26234,1,0,0,0
26235,1,0,0,0
26238,1,0,0,0
26242,1,0,0,0
26244,1,0,0,0
26246,1,1,1,1
26248,1,0,\N,1
26252,1,0,0,0
26257,0,\N,1,1
26261,1,0,0,0
26262,1,0,0,0
26267,1,0,0,0
26268,1,0,0,0
26269,1,1,0,0
26271,1,1,1,1
26285,1,0,0,0
26286,1,1,0,0
26292,1,1,1,0
26294,1,0,0,0
26295,1,1,1,1
26296,1,0,0,0
26298,1,0,0,0
26301,1,1,1,0
26302,1,0,0,0
26304,1,1,1,1
26306,1,0,0,0
26311,1,1,0,0
26313,1,0,0,0
26316,1,0,0,0
26317,1,0,0,0
26323,1,0,0,0
26325,1,0,0,0
26327,1,0,0,0
26329,1,1,0,0
26338,1,1,0,0
26341,1,0,0,0
26343,1,1,1,1
26344,1,0,0,0
26345,1,1,1,0
26346,1,0,0,0
26350,1,0,0,0
26352,1,0,0,0
26359,1,1,1,1
26361,1,0,0,0
26369,1,0,0,0
26370,1,0,0,0
26373,1,0,0,0
26374,1,0,0,0
26375,1,1,0,0
26376,1,1,0,0
26378,1,0,0,0
26379,1,1,0,0
26383,1,0,0,0
26386,1,0,0,0
26389,0,\N,1,1
26393,0,\N,0,0
26398,0,\N,1,1
26403,1,0,0,0
26404,1,0,0,0
26405,1,0,0,0
26411,1,0,0,0
26416,1,1,1,1
26418,1,0,0,0
26420,1,0,0,0
26443,1,1,0,0
26444,1,1,0,0
26449,1,0,0,0
26453,1,0,0,0
26455,1,1,0,0
26460,1,0,0,0
26461,1,0,0,0
26464,1,0,0,0
26466,1,0,0,0
26468,1,0,0,0
26470,1,0,0,0
26474,1,0,0,0
26475,1,0,0,0
26477,1,0,0,0
26479,1,1,1,0
26485,1,1,1,0
26490,1,0,0,0
26493,1,0,0,0
26495,1,0,0,0
26502,1,1,1,1
26508,1,0,0,0
26509,1,1,1,1
26511,1,1,1,0
26513,1,0,0,0
26514,1,0,0,0
26523,1,1,1,1
26524,1,0,0,0
26525,1,0,0,0
26526,1,0,0,0
26527,1,0,0,0
26531,1,0,0,0
26532,1,0,0,0
26533,1,0,0,0
26534,1,0,0,0
26535,1,1,1,0
26542,1,0,0,0
26543,1,0,0,0
26546,1,0,0,0
26547,1,1,1,1
26548,1,0,0,0
26549,1,1,0,0
26550,1,0,0,0
26551,1,1,1,1
26553,0,\N,1,1
26555,1,0,0,0
26556,1,0,0,0
26557,1,1,1,0
26559,1,0,0,0
26563,1,0,0,0
26564,1,0,0,0
26570,1,0,0,0
26575,1,1,0,0
26577,1,1,1,1
26578,1,0,0,0
26583,1,1,1,1
26586,1,0,0,0
26590,1,1,0,0
26592,1,0,0,0
26596,1,0,0,0
26598,1,1,0,\N
26599,1,1,0,0
26600,1,0,\N,0
26603,1,0,0,0
26604,1,0,0,0
26606,1,0,0,0
26618,1,0,0,0
26626,1,0,0,0
26631,1,0,\N,0
26635,1,0,0,0
26636,1,0,0,0
26637,1,0,0,0
26638,1,0,0,0
26639,1,0,0,0
26642,1,0,0,0
26643,1,0,0,0
26646,1,0,0,0
26650,1,0,0,0
26652,1,0,0,0
26653,1,1,1,1
26658,1,0,0,0
26660,1,0,0,0
26667,1,0,0,0
26668,1,0,0,0
26672,1,0,0,0
26675,1,1,1,0
26680,1,0,0,0
26681,1,0,0,0
26683,1,0,0,0
26685,1,1,1,0
26687,1,0,0,0
26688,1,0,0,0
26689,1,0,0,0
26690,1,0,0,0
26692,1,0,0,0
26693,1,0,0,0
26695,1,1,1,0
26696,1,0,0,0
26697,1,1,1,1
26698,1,0,0,0
26700,1,0,0,0
26702,1,0,0,0
26704,1,0,0,0
26705,0,\N,1,0
26706,1,0,0,0
26707,1,0,0,0
26715,1,0,0,0
26717,1,0,0,0
26719,1,0,0,0
26727,1,0,0,0
26730,1,1,1,1
26733,1,1,1,1
26736,1,0,\N,0
26737,1,0,0,0
26744,1,0,0,0
26746,1,0,0,0
26751,1,0,0,0
26753,1,1,0,0
26754,1,0,0,0
26756,1,0,0,0
26757,1,1,1,1
26758,1,0,0,0
26761,1,0,0,0
26764,1,0,0,0
26771,1,1,0,0
26775,1,0,0,0
26776,1,0,0,0
26779,1,0,0,0
26781,1,0,0,0
26786,1,0,0,0
26787,1,0,0,0
26790,1,0,0,0
26792,1,0,0,0
26797,1,1,1,0
26800,1,1,1,1
26804,1,0,0,0
26805,1,1,0,0
26810,1,1,0,0
26815,1,0,0,0
26816,1,0,0,0
26818,1,0,0,0
26819,1,0,0,0
26821,1,1,0,0
26823,1,1,0,0
26827,1,0,0,0
26832,1,0,0,0
26833,1,0,0,0
26844,1,0,0,0
26845,1,1,1,1
26846,1,0,0,0
26848,1,0,0,0
26850,1,1,1,0
26855,1,1,1,1
26856,1,1,1,1
26859,1,1,0,0
26863,1,0,0,0
26873,1,1,0,\N
26874,1,0,0,0
26877,1,0,0,0
26878,1,1,0,0
26880,1,1,0,0
26881,1,0,0,0
26884,1,0,0,0
26885,1,0,0,0
26892,1,0,0,0
26893,1,1,0,0
26896,1,0,0,0
26899,1,1,0,0
26900,1,0,0,0
26903,1,0,0,0
26906,1,0,0,0
26914,1,0,0,0
26915,1,0,0,0
26917,1,0,0,0
26920,1,0,0,0
26925,1,1,0,0
26926,1,1,1,0
26927,1,0,0,0
26939,1,1,1,1
26948,1,0,0,0
26950,1,1,1,1
26952,1,1,1,1
26953,1,0,0,0
26954,1,0,0,0
26957,1,1,0,0
26958,1,0,0,0
26959,1,0,0,0
26961,1,0,0,0
26962,1,0,0,0
26965,1,0,0,0
26970,1,0,0,0
26974,1,0,0,0
26975,1,0,0,0
26976,1,1,0,0
26977,1,0,0,0
26980,1,0,0,0
26986,1,0,0,0
26989,1,0,0,0
26991,1,0,0,0
26996,1,0,0,0
27002,1,0,0,0
27003,1,0,0,0
27009,1,1,0,0
27010,1,0,0,0
27016,1,1,0,0
27018,1,0,0,0
27019,1,0,0,0
27022,1,0,0,0
27024,1,0,0,0
27027,1,1,0,\N
27029,1,1,0,0
27030,1,1,1,0
27032,1,1,1,0
27033,1,0,0,0
27036,1,0,0,0
27040,1,0,0,0
27043,1,0,0,0
27046,1,0,0,0
27048,1,0,0,0
27055,1,1,0,0
27058,1,0,0,0
27061,1,1,1,1
27065,1,0,0,0
27069,1,0,0,0
27071,1,0,0,0
27075,1,1,1,1
27078,1,1,1,1
27079,1,1,1,1
27081,1,0,0,0
27084,1,0,0,0
27087,1,1,0,0
27088,1,0,0,0
27092,1,0,0,0
27094,1,0,0,0
27096,1,0,0,0
27097,1,0,0,0
27100,1,0,0,0
27102,1,0,0,0
27103,1,0,0,0
27107,1,0,0,0
27111,1,0,0,0
27114,1,0,\N,1
27116,1,0,0,0
27117,1,0,0,0
27119,1,0,0,0
27123,1,0,0,0
27124,1,1,1,0
27125,1,0,0,0
27126,1,0,0,0
27130,1,1,1,0
27131,1,0,0,0
27135,1,0,0,0
27136,1,1,1,0
27137,1,0,0,0
27139,1,0,0,0
27143,1,0,0,0
27144,1,1,1,0
27147,1,0,0,0
27149,1,0,0,0
27153,1,1,1,1
27154,1,1,0,0
27158,1,0,0,0
27160,1,0,0,0
27161,1,1,0,0
27166,1,0,0,0
27170,1,1,1,1
27178,1,1,0,0
27182,1,0,0,0
27184,0,\N,1,0
27187,1,0,0,0
27190,1,0,0,0
27194,1,0,0,0
27195,1,0,0,0
27199,1,1,1,0
27201,1,1,0,0
27203,1,0,0,0
27204,1,1,1,1
27206,1,0,0,0
27210,1,0,0,0
27211,1,0,0,0
27213,1,1,0,0
27215,1,0,0,0
27216,1,1,1,1
27218,1,1,1,1
27219,1,0,0,0
27222,1,0,0,0
27225,1,0,0,0
27227,1,1,0,0
27233,1,0,0,0
27234,1,0,0,0
27236,1,1,1,0
27240,1,0,0,0
27244,1,1,0,0
27247,1,0,0,0
27249,1,0,0,0
27255,1,0,0,0
27256,1,0,0,0
27259,1,1,0,0
27262,1,0,0,0
27264,1,1,1,1
27268,1,0,0,0
27270,1,0,0,0
27271,1,0,0,0
27272,1,0,0,0
27273,1,1,1,1
27276,1,1,1,0
27279,1,0,0,0
27280,1,0,0,0
27282,1,0,0,0
27283,0,\N,1,1
27290,1,0,0,0
27291,1,0,0,0
27293,1,1,0,0
27295,1,0,0,0
27296,1,0,0,0
27300,1,0,0,0
27304,1,1,1,1
27306,1,0,0,0
27308,1,0,0,0
27313,1,0,0,0
27317,1,0,0,0
27320,1,0,0,0
27323,1,0,0,0
27324,1,0,0,0
27326,1,0,0,0
27328,1,1,1,1
27329,1,0,0,0
27330,1,1,1,0
27331,1,0,0,0
27332,1,0,0,0
27334,1,0,0,0
27336,1,1,0,0
27337,1,1,1,0
27338,1,1,0,0
27339,1,0,0,0
27342,1,1,1,1
27344,1,1,0,0
27346,1,0,0,0
27347,1,0,0,0
27348,1,0,0,0
27349,1,0,0,0
27350,1,0,0,0
27352,1,1,1,0
27354,1,0,0,0
27360,1,0,0,0
27369,1,0,0,0
27375,1,0,0,0
27377,1,0,0,0
27378,1,0,0,0
27384,1,0,0,0
27390,1,0,\N,0
27391,1,0,0,0
27395,1,0,0,0
27399,1,0,0,0
27400,1,1,1,1
27406,1,0,0,0
27407,1,0,0,0
27411,1,1,1,1
27416,1,1,0,0
27417,1,0,0,0
27418,1,0,0,0
27426,1,1,0,0
27427,1,0,0,0
27428,1,1,1,1
27429,1,0,0,0
27430,1,1,0,0
27431,1,0,0,0
27432,1,1,0,0
27433,1,1,0,0
27435,1,1,0,\N
27438,1,1,1,0
27441,1,0,0,0
27442,1,0,0,0
27443,1,0,0,0
27445,1,1,1,0
27447,1,1,0,0
27448,1,0,0,0
27449,1,0,0,0
27450,1,0,0,0
27452,1,0,\N,1
27453,1,1,0,0
27454,1,0,0,0
27455,1,1,1,1
27459,1,0,0,0
27461,1,1,0,0
27462,1,0,0,0
27464,1,0,0,0
27467,1,0,0,0
27469,1,0,0,0
27477,1,0,0,0
27479,1,1,1,1
27482,0,\N,0,0
27483,1,1,0,0
27487,1,0,0,0
27488,1,0,0,0
27490,1,0,0,0
27492,1,0,0,0
27495,1,0,0,0
27501,1,0,0,0
27504,1,0,0,0
27505,1,0,0,0
27507,1,0,0,0
27509,1,0,0,0
27511,1,0,0,0
27515,1,0,0,0
27517,1,0,0,0
27519,1,1,1,0
27521,1,0,0,0
27522,1,1,1,0
27526,1,0,0,0
27527,1,0,0,0
27530,1,0,0,0
27534,1,0,0,0
27535,1,0,0,0
27537,1,0,\N,0
27538,1,0,0,0
27541,1,1,1,0
27543,1,0,0,0
27548,1,1,1,1
27549,1,0,0,0
27553,1,0,0,0
27554,1,0,0,0
27555,1,0,0,0
27560,1,0,0,0
27563,1,0,0,0
27564,1,0,0,0
27566,1,0,0,0
27570,1,0,0,0
27595,1,0,0,0
27596,1,0,0,0
27597,1,0,0,0
27599,1,0,0,0
27600,1,0,0,0
27601,1,0,0,0
27602,1,0,\N,1
27603,1,1,0,0
27604,1,1,1,1
27611,1,1,0,\N
27612,1,0,0,0
27615,1,0,0,0
27618,1,0,0,0
27619,1,0,0,0
27621,1,0,0,0
27635,1,1,0,0
27639,1,0,0,0
27640,1,0,0,0
27642,1,0,0,0
27643,1,0,0,0
27644,1,0,0,0
27647,1,0,0,0
27650,1,0,\N,0
27655,1,0,0,0
27657,1,0,0,0
27661,1,1,0,0
27665,1,0,0,0
27666,1,0,0,0
27667,1,0,0,0
27673,1,1,0,0
27674,1,0,0,0
27676,1,0,\N,0
27680,1,1,1,1
27681,1,0,0,0
27684,1,0,0,0
27686,1,1,0,0
27689,1,0,0,0
27690,1,0,0,0
27691,1,0,0,0
27694,1,0,0,0
27697,1,0,0,0
27698,1,1,1,0
27701,0,\N,1,0
27705,1,1,1,1
27707,1,0,0,0
27708,1,1,0,0
27710,1,1,1,1
27716,1,0,0,0
27720,1,0,0,0
27724,1,0,0,0
27726,1,0,0,0
27728,1,0,0,0
27729,1,0,0,0
27730,1,0,0,0
27732,1,0,0,0
27734,1,0,0,0
27742,1,0,0,0
27743,1,0,0,0
27745,1,1,0,0
27753,1,0,0,0
27755,1,0,0,0
27756,1,0,0,0
27759,1,0,0,0
27760,1,1,1,1
27761,0,\N,0,\N
27768,1,0,0,0
27770,1,1,1,1
27772,1,0,0,0
27773,1,1,1,0
27780,1,0,0,0
27787,1,0,0,0
27791,1,0,0,0
27792,1,0,0,0
27795,1,0,0,0
27796,1,0,0,0
27797,1,0,0,0
27798,1,1,0,0
27799,1,0,0,0
27804,1,1,1,0
27806,1,1,1,0
27811,1,0,0,0
27818,1,1,0,0
27821,1,1,0,0
27825,1,0,0,0
27827,1,1,1,1
27829,1,0,0,0
27830,1,1,0,0
27835,1,0,0,0
27836,1,1,0,0
27837,1,0,0,0
27838,1,0,0,0
27839,1,0,0,0
27840,1,0,0,0
27842,1,0,0,0
27845,1,0,0,0
27847,1,0,0,0
27850,1,0,0,0
27853,1,0,0,0
27858,1,1,0,0
27859,1,1,1,0
27860,1,0,0,0
27863,1,1,0,\N
27864,1,0,0,0
27866,1,1,0,0
27868,1,0,0,0
27875,1,1,0,0
27876,1,0,0,0
27877,1,1,1,1
27879,0,\N,1,1
27881,1,0,0,0
27885,1,0,0,0
27889,1,1,1,1
27890,1,0,0,0
27891,1,0,0,0
27895,1,0,0,0
27898,1,1,1,0
27904,1,0,0,0
27906,1,1,1,1
27908,1,1,1,0
27913,1,1,1,1
27915,1,0,0,0
27917,1,0,0,0
27924,1,1,1,1
27928,1,0,0,0
27929,1,0,0,0
27931,1,1,0,0
27932,1,0,0,0
27934,1,0,0,0
27936,1,1,0,0
27938,1,0,0,0
27939,1,0,0,0
27941,1,0,0,0
27944,1,1,1,0
27945,1,1,1,0
27947,1,1,0,0
27949,1,0,0,0
27950,1,1,0,0
27954,1,0,0,0
27956,1,0,\N,1
27961,1,0,0,0
27963,1,1,0,0
27964,1,0,0,0
27966,1,0,0,0
27967,1,1,1,0
27968,1,1,0,0
27971,1,0,0,0
27973,1,0,0,0
27975,1,0,0,0
27978,1,1,0,0
27982,1,0,0,0
27985,1,0,0,0
27988,1,1,1,0
27990,1,1,0,0
27991,1,1,1,1
27992,1,0,0,0
27994,1,0,0,0
27995,1,1,0,0
27997,1,0,0,0
28001,1,0,0,0
28002,1,0,0,0
28008,0,\N,0,0
28009,1,0,0,0
28011,1,0,0,0
28014,1,0,0,0
28016,1,1,0,\N
28018,0,\N,1,1
28020,1,0,0,0
28022,1,0,0,0
28024,1,1,1,0
28028,1,1,0,0
28029,1,0,0,0
28034,1,0,0,0
28044,1,1,1,1
28045,1,0,0,0
28046,1,1,1,0
28047,1,0,0,0
28048,1,0,0,0
28051,1,1,1,0
28056,1,0,0,0
28057,1,0,0,0
28060,1,0,0,0
28061,1,1,0,0
28063,1,0,0,0
28065,1,1,1,0
28066,1,0,0,0
28067,1,0,0,0
28069,1,1,1,1
28072,1,0,0,0
28073,1,0,0,0
28074,1,0,0,0
28077,1,0,0,0
28079,1,0,0,0
28080,1,0,0,0
28082,1,0,0,0
28084,1,0,0,0
28085,1,0,0,0
28090,1,0,0,0
28091,1,0,0,0
28093,1,0,0,0
28095,1,0,0,0
28101,1,0,0,0
28102,1,0,0,0
28104,0,\N,1,1
28118,1,0,0,0
28119,1,0,0,0
28121,1,0,0,0
28126,1,0,0,0
28131,0,\N,0,0
28132,1,0,0,0
28134,1,0,0,0
28138,1,0,0,0
28140,1,0,0,0
28142,1,0,0,0
28144,1,0,0,0
28146,1,0,0,0
28147,1,0,\N,0
28149,1,0,0,0
28151,1,0,0,0
28153,1,1,1,0
28159,1,0,0,0
28162,1,0,0,0
28164,1,0,0,0
28165,1,0,0,0
28170,1,0,0,0
28173,1,0,0,0
28177,1,1,1,0
28179,1,0,0,0
28186,1,0,0,0
28187,1,0,0,0
28188,1,1,1,0
28189,1,0,0,0
28190,1,0,0,0
28192,1,1,0,0
28195,1,0,0,0
28196,1,1,1,1
28198,1,1,1,0
28200,1,0,0,0
28204,1,1,1,0
28206,1,0,0,0
28207,1,0,0,0
28208,1,0,0,0
28209,1,0,0,0
28210,1,0,0,0
28212,1,1,0,0
28218,1,1,0,0
28228,1,0,0,0
28232,1,1,1,0
28233,1,0,0,0
28236,1,0,0,0
28238,1,1,0,0
28241,1,1,0,0
28242,1,0,0,0
28244,1,0,0,0
28247,1,0,0,0
28248,1,1,0,0
28253,1,0,0,0
28254,1,0,0,0
28256,1,1,0,0
28261,1,0,0,0
28264,1,0,0,0
28267,1,0,0,0
28268,1,1,1,1
28272,1,0,0,0
28273,1,1,1,0
28274,1,0,0,0
28278,1,0,0,0
28281,1,0,0,0
28283,1,0,0,0
28288,1,0,0,0
28290,1,0,0,0
28298,1,0,0,0
28300,1,0,0,0
28309,1,1,1,1
28310,1,0,0,0
28311,1,0,0,0
28313,1,1,1,1
28315,1,0,0,0
28318,1,1,1,1
28323,1,1,0,0
28324,1,0,\N,0
28325,1,0,0,0
28328,1,1,1,0
28330,1,0,0,0
28332,1,0,0,0
28333,1,0,0,0
28336,1,0,0,0
28339,1,0,0,0
28340,1,0,0,0
28348,1,0,0,0
28350,1,0,0,0
28354,1,0,0,0
28359,1,1,1,0
28361,1,0,0,0
28366,1,1,1,0
28367,1,0,0,0
28368,1,0,0,0
28369,1,1,0,0
28370,1,1,0,0
28371,1,0,0,0
28375,1,0,0,0
28379,1,0,0,0
28380,1,0,0,0
28382,1,0,0,0
28388,1,0,0,0
28390,1,1,0,0
28391,1,1,0,0
28392,1,0,0,0
28394,1,0,0,0
28395,1,0,0,0
28396,1,0,0,0
28399,1,0,0,0
28401,1,1,0,0
28402,1,0,0,0
28405,1,1,0,0
28406,1,0,0,0
28407,1,1,0,0
28408,1,1,1,1
28409,1,1,0,0
28418,1,0,0,0
28420,1,0,0,0
28423,1,0,0,0
28425,1,0,0,0
28426,1,0,0,0
28428,1,1,1,1
28429,1,0,0,0
28431,1,0,0,0
28435,1,0,0,0
28436,1,0,0,0
28439,1,0,0,0
28441,1,1,1,1
28442,1,1,1,0
28452,1,0,0,0
28455,1,1,1,1
28456,1,1,0,0
28463,1,1,1,1
28466,1,0,0,0
28467,1,1,0,0
28469,1,0,0,0
28473,1,1,1,1
28483,1,0,0,0
28492,1,1,1,0
28494,1,0,0,0
28495,1,0,0,0
28497,1,0,0,0
28500,1,1,1,0
28501,1,1,1,0
28507,1,0,0,0
28508,1,0,0,0
28509,1,0,0,0
28510,1,0,0,0
28513,1,0,0,0
28515,1,0,0,0
28516,1,1,1,0
28517,1,1,0,0
28518,1,1,0,0
28526,1,0,0,0
28528,1,0,0,0
28533,1,0,0,0
28537,1,0,0,0
28542,1,0,0,0
28545,1,0,0,0
28549,1,0,0,0
28553,1,0,0,0
28563,1,0,0,0
28564,1,0,0,0
28570,1,1,0,0
28579,1,0,0,0
28583,1,0,0,0
28588,1,1,1,1
28589,1,1,1,1
28591,1,0,0,0
28592,1,0,0,0
28594,1,0,0,0
28598,1,1,1,0
28606,1,0,0,0
28609,1,0,0,0
28611,1,0,0,0
28613,1,1,0,0
28614,1,0,0,0
28616,1,0,0,0
28618,1,0,0,0
28619,1,1,1,1
28623,1,1,0,0
28624,1,0,0,0
28625,1,0,0,0
28632,1,1,1,1
28634,1,1,1,0
28635,1,1,0,0
28638,1,1,1,0
28639,1,0,0,0
28642,1,0,0,0
28643,1,1,0,0
28644,1,0,0,0
28647,1,1,0,0
28648,1,0,\N,0
28650,1,0,0,0
28654,1,0,0,0
28655,1,0,\N,1
28658,1,0,0,0
28659,1,0,0,0
28666,1,0,0,0
28671,1,0,0,0
28672,1,0,0,0
28674,1,0,0,0
28678,1,1,0,0
28680,1,1,0,0
28681,1,1,1,0
28682,1,0,\N,0
28683,1,0,0,0
28684,1,0,0,0
28685,1,0,0,0
28690,1,0,0,0
28693,1,0,0,0
28696,1,1,0,0
28697,1,1,1,0
28698,1,0,0,0
28700,1,1,1,0
28706,1,1,1,0
28713,1,1,1,1
28714,1,0,0,0
28715,1,1,1,0
28716,1,0,0,0
28719,1,0,0,0
28721,1,0,0,0
28723,1,0,0,0
28728,1,0,0,0
28735,1,0,0,0
28740,1,0,0,0
28742,1,1,1,1
28743,1,0,0,0
28746,0,\N,1,0
28749,1,0,0,0
28751,1,0,0,0
28753,1,0,0,0
28758,1,0,0,0
28761,1,1,1,0
28764,1,0,\N,0
28766,1,0,0,0
28768,1,0,0,0
28769,1,0,0,0
28773,1,0,0,0
28775,1,0,0,0
28776,1,0,0,0
28777,1,0,0,0
28779,1,1,1,0
28780,1,0,0,0
28781,1,0,0,0
28784,1,1,1,0
28785,1,0,0,0
28787,1,0,0,0
28792,1,0,0,0
28794,1,0,0,0
28798,1,0,0,0
28801,1,0,0,0
28802,1,0,0,0
28804,1,0,0,0
28805,1,0,0,0
28806,1,0,0,0
28811,1,0,0,0
28812,1,1,1,0
28814,1,0,0,0
28819,1,0,0,0
28824,1,0,0,0
28831,1,0,0,0
28832,1,1,0,0
28834,1,0,0,0
28836,1,0,0,0
28839,1,0,0,0
28840,1,0,0,0
28841,1,0,0,0
28843,1,1,0,0
28845,1,1,0,0
28848,1,0,0,0
28850,1,0,0,0
28851,1,1,1,0
28855,1,1,0,0
28856,1,1,0,0
28859,1,1,0,0
28860,1,0,0,0
28869,1,1,0,0
28872,1,0,0,0
28874,1,1,0,0
28875,1,0,0,0
28877,1,0,0,0
28884,1,0,0,0
28886,1,0,0,0
28888,1,0,0,0
28889,1,1,1,1
28892,1,0,0,0
28895,1,0,0,0
28900,1,0,0,0
28901,1,0,0,0
28902,1,0,0,0
28906,1,0,0,0
28907,1,0,0,0
28913,1,1,1,0
28925,1,0,0,0
28926,1,0,0,0
28935,1,0,0,0
28936,1,0,0,0
28938,1,0,0,0
28941,1,0,0,0
28943,1,0,0,0
28944,1,0,0,0
28946,1,0,0,0
28948,1,0,0,0
28951,1,0,0,0
28953,1,0,0,0
28956,1,0,0,0
28958,1,1,0,0
28960,1,0,0,0
28961,1,0,0,0
28962,1,1,1,1
28963,1,0,0,0
28965,1,1,0,\N
28968,1,0,0,0
28970,1,0,0,0
28971,1,0,0,0
28972,1,0,0,0
28973,1,1,1,1
28978,1,0,0,0
28979,1,0,0,0
28980,1,0,0,0
28981,1,0,0,0
28982,1,0,0,0
28983,1,0,0,0
28986,1,1,1,0
28987,1,0,0,0
28992,1,0,0,0
28994,1,0,0,0
28998,1,0,0,0
28999,1,0,0,0
29001,1,0,0,0
29004,1,0,0,0
29006,1,0,0,0
29007,1,0,0,0
29008,1,0,0,0
29017,1,0,0,0
29025,1,1,1,0
29026,1,0,0,0
29030,1,0,0,0
29032,1,0,0,0
29034,1,0,0,0
29040,1,1,1,0
29042,1,1,1,0
29049,1,0,0,0
29050,1,0,0,0
29052,1,1,0,0
29053,1,0,0,0
29054,1,0,0,0
29057,1,0,0,0
29058,1,1,1,1
29059,1,1,0,0
29061,1,0,0,0
29062,1,0,0,0
29064,1,0,0,0
29071,1,0,0,0
29074,1,0,0,0
29075,1,1,1,0
29077,1,0,0,0
29079,1,0,0,0
29080,1,1,0,0
29081,1,0,0,0
29083,1,0,0,0
29084,1,0,0,0
29089,1,1,1,1
29098,1,0,0,0
29099,1,0,0,0
29102,1,0,0,0
29106,1,1,1,0
29110,1,1,1,1
29116,1,0,0,0
29120,1,1,0,0
29124,1,0,0,0
29127,1,0,0,0
29132,1,1,0,0
29135,1,0,0,0
29137,1,0,0,0
29141,1,0,0,0
29142,1,0,0,0
29145,1,0,0,0
29146,1,0,0,0
29148,1,1,1,0
29153,1,0,0,0
29155,1,0,0,0
29157,1,1,0,0
29158,1,0,0,0
29162,1,1,0,0
29164,1,0,0,0
29166,1,1,1,1
29170,1,1,1,0
29173,1,0,0,0
29176,1,0,0,0
29178,1,0,\N,0
29179,1,1,1,1
29183,1,0,0,0
29189,1,1,1,1
29193,1,1,0,0
29195,1,1,0,0
29202,1,0,0,0
29203,1,0,0,0
29206,1,1,1,1
29207,1,0,0,0
29209,1,1,1,1
29217,1,0,0,0
29218,1,0,0,0
29224,1,1,0,0
29227,1,1,1,1
29228,1,1,1,1
29229,1,0,0,0
29231,1,0,0,0
29236,1,0,0,0
29239,1,0,0,0
29242,1,0,0,0
29243,1,0,0,0
29245,1,0,0,0
29246,1,1,1,0
29254,1,0,0,0
29259,1,0,0,0
29260,1,0,0,0
29261,1,0,0,0
29266,1,0,0,0
29267,1,0,0,0
29276,1,1,1,0
29280,1,0,0,0
29282,1,1,0,0
29283,1,0,0,0
29285,1,0,0,0
29290,1,1,0,0
29295,1,0,0,0
29298,1,1,0,0
29300,1,0,0,0
29303,1,0,0,0
29308,1,0,0,0
29309,1,0,0,0
29310,1,1,1,0
29313,1,0,0,0
29314,1,0,0,0
29319,0,\N,0,0
29320,1,0,0,0
29322,1,0,0,0
29326,1,1,0,0
29327,1,1,1,1
29328,1,0,0,0
29332,1,0,0,0
29336,1,0,\N,0
29337,1,0,0,0
29338,1,0,0,0
29340,1,0,0,0
29341,1,1,1,1
29345,1,0,0,0
29347,1,0,0,0
29348,1,1,1,1
29351,1,1,0,0
29356,0,\N,0,0
29360,1,0,0,0
29363,1,0,0,0
29368,1,0,0,0
29373,1,0,0,0
29374,1,1,1,1
29375,1,1,1,0
29378,1,0,0,0
29379,1,1,0,0
29385,1,0,0,0
29386,1,0,0,0
29390,1,1,0,0
29391,1,0,0,0
29397,1,1,0,0
29400,1,1,1,1
29402,1,1,0,\N
29403,1,1,1,1
29404,1,1,1,1
29405,1,1,1,1
29406,1,0,0,0
29409,1,0,0,0
29417,1,1,0,0
29426,0,\N,1,0
29427,1,0,0,0
29428,1,0,0,0
29433,1,0,0,0
29434,1,0,\N,0
29435,1,0,0,0
29436,1,1,1,1
29437,1,1,0,0
29442,1,1,1,1
29445,1,0,0,0
29447,1,0,0,0
29448,1,0,0,0
29451,1,0,0,0
29452,1,0,0,0
29453,1,0,0,0
29459,0,\N,1,1
29460,1,1,0,0
29462,1,0,0,0
29463,0,0,\N,1
29467,1,1,1,1
29469,1,0,0,0
29471,1,0,0,0
29473,1,0,0,0
29475,1,1,1,1
29482,1,0,0,0
29483,1,0,0,0
29486,1,1,0,0
29490,1,0,0,0
29493,1,0,0,0
29499,1,0,\N,1
29502,1,0,0,0
29504,1,1,0,0
29505,1,0,0,0
29506,1,1,1,0
29507,1,0,0,0
29510,1,0,0,0
29511,1,1,0,0
29512,1,0,0,0
29514,1,1,1,1
29515,1,0,0,0
29516,1,1,1,1
29518,1,0,0,0
29525,1,1,1,0
29526,1,0,0,0
29529,1,0,0,0
29532,1,1,0,0
29536,1,0,0,0
29540,1,0,0,0
29541,1,0,0,0
29542,1,1,1,1
29544,1,0,0,0
29549,1,0,0,0
29550,1,0,0,0
29553,1,0,0,0
29554,1,1,0,0
29557,1,0,0,0
29558,1,0,0,0
29559,1,0,0,0
29562,1,1,0,0
29563,1,0,0,0
29566,1,1,0,0
29567,1,0,0,0
29572,1,1,1,0
29573,1,0,0,0
29576,1,0,0,0
29578,1,1,0,0
29581,1,0,0,0
29582,1,0,0,0
