order_id,customer_id,product_id,order_value,purchase_time,rn
1138,25055,64,3357.38,6/21/2024 0:06,1
1139,27114,79,3084.38,3/13/2024 0:06,1
1140,12365,58,4027.15,2/4/2024 0:06,1
1141,24283,190,2559.1,6/25/2024 0:06,1
1142,23272,258,4021.01,6/21/2024 0:06,1
1143,33770,276,317.53,1/31/2024 0:06,1
1144,29943,94,2908.9,5/11/2024 0:06,1
1145,12288,219,3469.73,5/14/2024 0:06,1
1146,42912,273,4061,6/11/2024 0:06,1
1147,2929,104,3005.36,2/27/2024 0:06,1
1148,47813,284,2463.56,5/2/2024 0:06,1
1149,2803,286,2569.27,2/20/2024 0:06,1
1150,45235,173,3722.85,6/3/2024 0:06,1
1151,45151,78,3825.18,3/10/2024 0:06,1
1152,31892,298,3905.16,2/20/2024 0:06,1
1153,30029,179,547.97,4/9/2024 0:06,1
1154,11442,275,1309.52,6/10/2024 0:06,1
1155,23337,96,2187.85,4/19/2024 0:06,1
1156,44195,232,3884.05,6/26/2024 0:06,1
1157,32161,201,1711.26,5/25/2024 0:06,1
1158,15264,260,2130.07,1/12/2024 0:06,1
1159,38872,247,4672.29,6/19/2024 0:06,1
1160,4203,13,4990.89,6/2/2024 0:06,1
1161,2249,19,4041.57,6/6/2024 0:06,1
1162,33271,145,4216.1,6/12/2024 0:06,1
1163,12295,296,3986.61,6/8/2024 0:06,1
1164,19787,138,1359.29,2/8/2024 0:06,1
1165,39757,207,1169.5,6/28/2024 0:06,1
1166,5141,295,2207.8,1/31/2024 0:06,1
1167,36949,15,1831.26,1/9/2024 0:06,1
1168,10804,47,4058.17,2/12/2024 0:06,1
1169,37329,36,3604.23,1/2/2024 0:06,1
1170,20000,252,4704.27,3/1/2024 0:06,1
1171,27898,263,3846.57,5/18/2024 0:06,1
1172,37975,118,816.69,6/18/2024 0:06,1
1173,30302,138,1399.52,2/6/2024 0:06,1
1174,462,65,1392.29,6/20/2024 0:06,1
1175,15601,106,3465.37,4/26/2024 0:06,1
1176,26697,289,3002.17,6/7/2024 0:06,1
1177,12072,226,4487.13,4/18/2024 0:06,1
1178,15058,201,1894.98,2/15/2024 0:06,1
1179,2316,99,1803.71,4/24/2024 0:06,1
1180,39659,99,1860.16,6/23/2024 0:06,1
1181,24184,62,1026.8,2/14/2024 0:06,1
1182,2525,245,470.71,1/15/2024 0:06,1
1183,47826,262,4482.45,4/21/2024 0:06,1
1184,42812,237,3771.96,2/21/2024 0:06,1
1185,1360,5,3938.91,5/1/2024 0:06,1
1186,40559,251,2498.88,6/24/2024 0:06,1
1187,16364,128,1911.42,5/2/2024 0:06,1
1188,11533,153,2671.14,1/4/2024 0:06,1
1189,47349,258,3916.99,5/16/2024 0:06,1
1190,21743,262,4568.44,1/19/2024 0:06,1
1191,23372,109,3001.86,5/11/2024 0:06,1
1193,35450,215,804.15,2/24/2024 0:06,1
1194,23346,31,321.26,2/17/2024 0:06,1
1195,11395,213,618.74,5/5/2024 0:06,1
1196,38913,36,3512.42,4/9/2024 0:06,1
1197,35443,107,1629.95,1/25/2024 0:06,1
1198,28473,218,2429.6,2/25/2024 0:06,1
1199,4198,245,532.99,2/19/2024 0:06,1
1200,19342,209,2058.66,3/9/2024 0:06,1
1201,42282,188,2660.32,6/4/2024 0:06,1
1202,18793,227,3462,5/29/2024 0:06,1
1203,39923,104,2821.51,1/2/2024 0:06,1
1204,41934,131,1940.01,6/2/2024 0:06,1
1205,5738,41,2952.81,3/7/2024 0:06,1
1206,19280,183,2424.85,1/16/2024 0:06,1
1207,42681,273,4511.19,1/18/2024 0:06,1
1208,46454,147,3437.15,3/12/2024 0:06,1
1209,26583,103,4306.78,3/14/2024 0:06,1
1210,8738,89,3099.23,2/27/2024 0:06,1
1211,6598,211,566.81,6/12/2024 0:06,1
1212,22830,91,1408.98,3/11/2024 0:06,1
1213,39132,31,297.96,1/29/2024 0:06,1
1214,48604,230,1187.24,3/3/2024 0:06,1
1215,29348,154,4771.63,2/5/2024 0:06,1
1216,31465,190,2263.27,1/5/2024 0:06,1
1217,29542,92,1472.9,6/10/2024 0:06,1
1218,21823,270,2619.82,2/4/2024 0:06,1
1219,32774,93,2297.69,6/23/2024 0:06,1
1221,32370,140,3588.12,3/7/2024 0:06,1
1222,13232,283,1407.84,3/12/2024 0:06,1
1223,1144,34,3314.86,4/29/2024 0:06,1
1224,3746,179,596.98,5/20/2024 0:06,1
1225,40863,198,439.4,3/24/2024 0:06,1
1226,47459,21,1942.93,6/26/2024 0:06,1
1227,30781,282,3066.35,6/12/2024 0:06,1
1228,21455,86,598.45,4/30/2024 0:06,1
1229,41211,162,1137.73,4/19/2024 0:06,1
1230,34435,26,3747.56,3/29/2024 0:06,1
1231,41393,226,4923.31,6/4/2024 0:06,1
1232,25890,189,1909.73,2/16/2024 0:06,1
1233,11070,145,5032.54,6/25/2024 0:06,1
1234,14528,293,4279.43,5/27/2024 0:06,1
1235,30137,7,747.41,1/3/2024 0:06,1
1236,7610,40,4994.4,3/9/2024 0:06,1
1237,1,193,1944.49,4/12/2024 0:06,1
1238,8423,189,1886.47,1/21/2024 0:06,1
1239,18874,33,3635.75,2/1/2024 0:06,1
1240,456,94,2925.35,4/24/2024 0:06,1
1241,45448,104,2585.53,2/23/2024 0:06,1
1242,12205,265,1912.78,6/12/2024 0:06,1
1243,42745,260,2107.78,6/1/2024 0:06,1
1244,33488,84,1880.1,2/29/2024 0:06,1
1245,4249,176,3333.55,4/17/2024 0:06,1
1246,37740,60,2289.92,6/17/2024 0:06,1
1247,8257,124,1542.05,1/7/2024 0:06,1
1248,22106,220,4022.95,6/10/2024 0:06,1
1249,13804,204,3694.25,3/17/2024 0:06,1
1250,47196,263,3439,5/14/2024 0:06,1
1251,27760,91,1417.88,6/8/2024 0:06,1
1252,15134,254,2176.47,3/22/2024 0:06,1
1253,35643,281,2222.82,6/25/2024 0:06,1
1254,22942,214,4100.29,1/28/2024 0:06,1
1255,575,252,4660.54,3/10/2024 0:06,1
1256,40320,153,2539.79,1/28/2024 0:06,1
1257,19733,66,529.98,5/17/2024 0:06,1
1258,39788,236,3810.33,1/5/2024 0:06,1
1259,39282,248,3794.59,1/22/2024 0:06,1
1260,2820,289,3087.94,3/15/2024 0:06,1
1261,25885,171,2892.54,6/7/2024 0:06,1
1262,6118,12,1259.42,6/17/2024 0:06,1
1263,33400,35,546.88,5/25/2024 0:06,1
1264,10455,43,3642.58,3/5/2024 0:06,1
1265,15649,223,2321.72,1/6/2024 0:06,1
1266,29994,2,1571.14,6/27/2024 0:06,1
1267,31124,36,3564.04,6/7/2024 0:06,1
1268,37575,26,3556.23,4/2/2024 0:06,1
1269,1530,138,1418.82,4/23/2024 0:06,1
1270,46725,190,2446.22,5/23/2024 0:06,1
1271,24775,126,4311.21,3/2/2024 0:06,1
1272,29587,82,1844.61,2/25/2024 0:06,1
1274,47629,220,3807.61,3/4/2024 0:06,1
1275,8349,235,2410.12,2/3/2024 0:06,1
1276,20669,210,3291.97,2/17/2024 0:06,1
1277,27680,173,3664.6,3/2/2024 0:06,1
1278,33595,24,3970.29,1/22/2024 0:06,1
1279,7249,74,3713.28,1/29/2024 0:06,1
1280,17226,56,4903.7,2/21/2024 0:06,1
1281,37824,5,3678.28,3/20/2024 0:06,1
1282,47812,198,457.63,6/17/2024 0:06,1
1283,39521,290,2190.35,3/29/2024 0:06,1
1284,48439,77,1510.25,6/21/2024 0:06,1
1285,15784,30,3111.82,6/8/2024 0:06,1
1286,2723,122,3230.38,1/20/2024 0:06,1
1287,8864,62,1001.59,6/24/2024 0:06,1
1288,49087,230,1031.66,5/18/2024 0:06,1
1289,37045,239,753.77,5/14/2024 0:06,1
1290,39146,58,4627.71,5/21/2024 0:06,1
1291,35340,226,4717.76,1/17/2024 0:06,1
1292,37469,47,3645.53,4/4/2024 0:06,1
1293,2553,60,2212.55,2/17/2024 0:06,1
1294,43379,268,4183.79,4/15/2024 0:06,1
1295,23608,145,4771.15,1/8/2024 0:06,1
1296,10250,109,2691.01,6/14/2024 0:06,1
1297,9437,136,405.29,6/16/2024 0:06,1
1298,29089,42,4408.64,4/3/2024 0:06,1
1299,49614,33,3383.96,3/16/2024 0:06,1
1300,6403,13,4572.35,1/6/2024 0:06,1
1301,42240,198,451.22,3/25/2024 0:06,1
1302,13666,154,4624.45,5/18/2024 0:06,1
1303,31148,245,449.58,1/10/2024 0:06,1
1304,24951,119,1337.67,1/12/2024 0:06,1
1305,30520,125,4804.81,2/1/2024 0:06,1
1306,19179,10,2087.95,5/12/2024 0:06,1
1307,18326,252,4996.24,6/20/2024 0:06,1
1308,27602,116,5112.81,6/7/2024 0:06,1
1309,44871,148,3182.23,5/8/2024 0:06,1
1310,27548,253,1533.5,1/30/2024 0:06,1
1311,47610,213,622.17,4/16/2024 0:06,1
1312,24869,76,1229.99,5/5/2024 0:06,1
1313,48667,102,4034.66,3/19/2024 0:06,1
1314,18341,34,3253.85,4/7/2024 0:06,1
1315,12147,122,3488.27,1/25/2024 0:06,1
1316,7435,238,1327.39,1/6/2024 0:06,1
1317,42085,202,5083.51,1/31/2024 0:06,1
1318,41677,29,3580.36,3/19/2024 0:06,1
1319,24765,54,1524.75,5/27/2024 0:06,1
1320,44378,185,4182.22,6/19/2024 0:06,1
1321,47545,294,2004.26,5/19/2024 0:06,1
1322,8065,163,2921.56,6/18/2024 0:06,1
1324,34618,126,3690.29,4/3/2024 0:06,1
1325,17038,164,478,5/16/2024 0:06,1
1326,20730,194,3115.67,1/27/2024 0:06,1
1327,48781,118,814.9,6/28/2024 0:06,1
1328,260,125,5099.1,1/7/2024 0:06,1
1329,30710,223,2071.37,3/9/2024 0:06,1
1330,27863,52,397.39,2/14/2024 0:06,1
1331,36055,99,1662.96,6/9/2024 0:06,1
1332,37050,97,3348.04,3/13/2024 0:06,1
1333,42911,116,4333.87,3/1/2024 0:06,1
1334,21855,14,4098.3,2/12/2024 0:06,1
1335,11665,114,1493.45,5/17/2024 0:06,1
1336,15886,90,1408.91,2/13/2024 0:06,1
1337,31036,142,4221.91,6/11/2024 0:06,1
1338,47848,52,389.3,4/2/2024 0:06,1
1339,2730,154,4643.56,3/20/2024 0:06,1
1340,26257,123,4046.22,2/13/2024 0:06,1
1341,1134,206,4903.79,5/7/2024 0:06,1
1342,30961,230,1098.96,5/17/2024 0:06,1
1343,14123,107,1538.46,1/21/2024 0:06,1
1344,38290,3,3624.2,5/12/2024 0:06,1
1345,23009,144,1186.99,1/9/2024 0:06,1
1346,8747,264,4352.53,4/18/2024 0:06,1
1347,35195,127,4703.74,4/28/2024 0:06,1
1348,43837,191,2112.3,3/12/2024 0:06,1
1349,34156,15,1601.75,3/11/2024 0:06,1
1350,16438,8,1050.68,1/15/2024 0:06,1
1351,3061,276,383.61,3/24/2024 0:06,1
1352,36570,67,333.46,2/3/2024 0:06,1
1353,22602,191,2286.34,3/12/2024 0:06,1
1354,49988,148,3467.35,4/15/2024 0:06,1
1355,18926,234,4043.49,4/15/2024 0:06,1
1356,44377,243,2951.21,2/12/2024 0:06,1
1357,3968,278,4114.63,4/10/2024 0:06,1
1358,8164,81,1438.02,2/21/2024 0:06,1
1359,41478,162,1061.35,4/15/2024 0:06,1
1360,26509,229,3465.54,3/21/2024 0:06,1
1361,2915,34,3613.9,2/23/2024 0:06,1
1362,18620,226,4861.51,5/8/2024 0:06,1
1363,25349,170,5007.02,5/15/2024 0:06,1
1364,2264,30,3254.23,5/12/2024 0:06,1
1365,39374,110,3329.43,6/19/2024 0:06,1
1366,46062,27,705.32,1/30/2024 0:06,1
1367,10810,293,4739.06,6/28/2024 0:06,1
1368,5718,102,3839.13,1/22/2024 0:06,1
1369,32905,194,2796.51,6/18/2024 0:06,1
1370,1972,124,1508.21,2/23/2024 0:06,1
1371,18392,209,2187.23,6/6/2024 0:06,1
1372,27342,135,1192.73,5/12/2024 0:06,1
1373,2126,199,5150.4,3/29/2024 0:06,1
1374,19771,86,644.66,1/26/2024 0:06,1
1375,16201,173,3578.5,6/26/2024 0:06,1
1376,32700,263,3763.89,4/5/2024 0:06,1
1377,46095,1,1596.61,3/7/2024 0:06,1
1378,26523,269,1532.78,5/19/2024 0:06,1
1379,36875,78,3601.65,6/27/2024 0:06,1
1380,29913,160,2810.51,5/23/2024 0:06,1
1381,10907,283,1635.27,6/22/2024 0:06,1
1382,21461,137,3674.69,2/25/2024 0:06,1
1383,40814,89,2897.21,4/30/2024 0:06,1
1384,43719,5,3884.01,5/17/2024 0:06,1
1385,38501,172,4114.43,6/18/2024 0:06,1
1386,34324,32,1708.27,6/10/2024 0:06,1
1387,2037,92,1636.15,6/4/2024 0:06,1
1388,18509,105,1294.54,2/10/2024 0:06,1
1389,31516,249,3286.28,3/16/2024 0:06,1
1390,8819,254,2254.02,4/13/2024 0:06,1
1391,45946,216,352.9,4/17/2024 0:06,1
1392,7510,259,1802.22,6/1/2024 0:06,1
1393,2957,77,1536.22,3/29/2024 0:06,1
1394,23452,158,3070.08,4/10/2024 0:06,1
1395,19906,155,1225.79,5/3/2024 0:06,1
1396,4817,116,5010.5,1/1/2024 0:06,1
1397,8166,174,1738.85,1/27/2024 0:06,1
1398,19860,241,397.2,3/15/2024 0:06,1
1399,16583,157,2809.16,2/25/2024 0:06,1
1400,49957,25,3881.59,4/15/2024 0:06,1
1401,9338,162,1262.91,4/9/2024 0:06,1
1402,39645,206,4163.02,1/2/2024 0:06,1
1403,23301,176,3251.72,3/2/2024 0:06,1
1404,34872,148,3414.81,4/26/2024 0:06,1
1405,24573,114,1699.03,3/21/2024 0:06,1
1406,40401,284,2395.56,1/26/2024 0:06,1
1407,15761,60,2229.23,2/20/2024 0:06,1
1408,38265,56,5280.49,2/16/2024 0:06,1
1409,15384,174,1582.24,6/28/2024 0:06,1
1410,27956,188,2767.12,3/4/2024 0:06,1
1411,44142,56,5102.52,5/14/2024 0:06,1
1412,34497,159,3112.03,5/19/2024 0:06,1
1413,45169,6,2542.82,3/6/2024 0:06,1
1414,6140,31,326.93,1/7/2024 0:06,1
1415,17461,154,4552.27,3/10/2024 0:06,1
1416,30948,30,3361.57,3/6/2024 0:06,1
1417,42956,35,577.42,5/10/2024 0:06,1
1418,8808,275,1106.64,6/4/2024 0:06,1
1419,43722,123,3971.26,5/2/2024 0:06,1
1420,33086,14,4355.53,5/10/2024 0:06,1
1421,19640,104,2935.89,6/25/2024 0:06,1
1422,46387,165,2731.02,1/26/2024 0:06,1
1423,40544,68,1295.02,2/4/2024 0:06,1
1424,38096,268,4156.92,5/21/2024 0:06,1
1425,24305,34,3535.35,2/5/2024 0:06,1
1426,8062,35,555.65,5/1/2024 0:06,1
1427,38426,46,3925.53,3/23/2024 0:06,1
1428,25704,238,1398.29,4/11/2024 0:06,1
1429,20379,158,3192.69,1/11/2024 0:06,1
1430,47751,73,602.09,5/30/2024 0:06,1
1431,11515,49,4303.75,3/11/2024 0:06,1
1432,26845,200,1127.86,5/3/2024 0:06,1
1433,46305,170,4824.94,2/5/2024 0:06,1
1434,36271,271,2028.08,3/24/2024 0:06,1
1435,30209,207,1293.33,6/2/2024 0:06,1
1436,37254,76,1402.11,3/28/2024 0:06,1
1437,32903,58,4636.45,4/2/2024 0:06,1
1438,33832,5,3687.77,1/21/2024 0:06,1
1439,10999,51,3548.29,4/10/2024 0:06,1
1440,43212,56,4855.26,5/12/2024 0:06,1
1441,4028,19,4411.76,4/14/2024 0:06,1
1442,28742,146,4557.1,6/18/2024 0:06,1
1443,49230,152,3724.08,1/22/2024 0:06,1
1444,31012,216,380.34,6/25/2024 0:06,1
1445,49956,241,431.95,5/21/2024 0:06,1
1446,20432,126,4187,2/16/2024 0:06,1
1447,7646,153,2823.65,3/1/2024 0:06,1
1448,2795,117,709.75,3/1/2024 0:06,1
1449,46702,194,2975.91,5/16/2024 0:06,1
1450,6784,58,3956.74,2/14/2024 0:06,1
1451,34861,284,2479.3,6/26/2024 0:06,1
1452,25744,163,3048.15,5/15/2024 0:06,1
1453,5994,186,2830.36,5/24/2024 0:06,1
1454,28309,159,3624.12,3/23/2024 0:06,1
1455,39138,5,3714.35,1/9/2024 0:06,1
1456,47578,116,4808.01,5/12/2024 0:06,1
1457,5404,227,3411.69,5/21/2024 0:06,1
1458,12510,88,675.32,1/12/2024 0:06,1
1459,39267,111,4873.36,4/25/2024 0:06,1
1460,30535,142,3746.8,4/13/2024 0:06,1
1461,5608,169,712.39,3/20/2024 0:06,1
1462,48957,217,1057.19,4/1/2024 0:06,1
1463,19848,109,2723.58,6/24/2024 0:06,1
1464,24853,142,3792.42,5/2/2024 0:06,1
1465,10510,55,4010.14,5/3/2024 0:06,1
1466,37146,78,3697.82,2/9/2024 0:06,1
1467,19958,183,2403.81,1/10/2024 0:06,1
1468,16431,244,2015.87,3/22/2024 0:06,1
1469,26343,94,3030.1,6/3/2024 0:06,1
1470,21903,101,1870.02,5/29/2024 0:06,1
1471,45992,248,4427.29,5/4/2024 0:06,1
1472,49194,91,1425.67,3/4/2024 0:06,1
1473,24355,100,3682.26,4/28/2024 0:06,1
1474,40826,266,2237.39,5/9/2024 0:06,1
1475,29626,180,578.47,3/10/2024 0:06,1
1476,22392,296,3722.29,6/25/2024 0:06,1
1477,12659,86,646.82,1/9/2024 0:06,1
1478,3512,173,3600.28,4/3/2024 0:06,1
1479,34320,203,3827.53,3/20/2024 0:06,1
1480,27153,174,1620.56,5/9/2024 0:06,1
1481,18349,200,1038.31,1/14/2024 0:06,1
1482,43633,213,638.5,1/22/2024 0:06,1
1483,27216,72,2727.26,2/18/2024 0:06,1
1484,8721,97,3264.91,2/22/2024 0:06,1
1485,24945,296,3959.24,3/17/2024 0:06,1
1486,17931,107,1557.59,5/23/2024 0:06,1
1487,26856,197,3060.77,6/19/2024 0:06,1
1488,15893,19,4334.66,5/14/2024 0:06,1
1489,17332,183,2233.08,3/12/2024 0:06,1
1490,31289,135,1160.73,6/29/2024 0:06,1
1491,32393,23,1297.31,3/8/2024 0:06,1
1492,13419,149,4290.55,2/18/2024 0:06,1
1493,49242,98,4170.42,4/16/2024 0:06,1
1494,35013,124,1364.04,6/4/2024 0:06,1
1495,21816,173,3442.62,1/1/2024 0:06,1
1496,49461,165,2661.6,1/20/2024 0:06,1
1497,37691,236,3834.16,2/22/2024 0:06,1
1498,25042,162,1281.88,5/3/2024 0:06,1
1499,10949,85,1779.11,5/26/2024 0:06,1
1500,40085,202,4639.5,3/26/2024 0:06,1
1501,5956,294,2024.35,4/2/2024 0:06,1
1502,47843,159,3518.31,4/29/2024 0:06,1
1503,34076,266,2114.6,5/5/2024 0:06,1
1504,41732,153,2840.45,1/30/2024 0:06,1
1505,536,176,3532.21,1/20/2024 0:06,1
1506,10403,131,1643.99,6/29/2024 0:06,1
1507,46230,275,1241.53,1/31/2024 0:06,1
1508,4580,224,2685.86,5/26/2024 0:06,1
1509,13643,268,4097.83,1/12/2024 0:06,1
1510,45295,114,1594.97,4/24/2024 0:06,1
1511,41758,1,1676.91,6/9/2024 0:06,1
1512,20308,274,3839.45,6/7/2024 0:06,1
1513,1114,235,2582.26,5/1/2024 0:06,1
1514,44870,103,4329.62,3/1/2024 0:06,1
1515,15994,227,3942.63,3/23/2024 0:06,1
1516,47638,153,2502.31,3/11/2024 0:06,1
1517,15167,127,4644.24,1/26/2024 0:06,1
1518,44102,165,2926.83,6/28/2024 0:06,1
1519,16776,143,3247.04,3/3/2024 0:06,1
1520,12218,244,1931.83,5/15/2024 0:06,1
1521,37654,187,3170.37,5/21/2024 0:06,1
1522,47937,7,868.49,1/23/2024 0:06,1
1523,29660,132,2922.54,2/26/2024 0:06,1
1524,982,36,4108.86,1/3/2024 0:06,1
1525,30133,197,2881.14,5/17/2024 0:06,1
1526,5868,244,2037.8,3/7/2024 0:06,1
1527,42221,174,1546.18,3/14/2024 0:06,1
1528,41165,144,1199.32,3/1/2024 0:06,1
1529,34501,285,1568.76,6/5/2024 0:06,1
1530,17930,213,601.49,1/26/2024 0:06,1
1531,41110,201,1723.94,5/13/2024 0:06,1
1532,25177,195,310.14,5/14/2024 0:06,1
1534,16774,144,1161.03,5/31/2024 0:06,1
1535,44899,3,3694.89,2/13/2024 0:06,1
1536,30912,150,423.68,2/7/2024 0:06,1
1537,47816,135,1272.87,3/3/2024 0:06,1
1538,9763,192,4285.02,3/16/2024 0:06,1
1539,44008,227,3796.72,6/20/2024 0:06,1
1541,11463,38,1131.36,2/15/2024 0:06,1
1542,35630,149,3978.18,5/21/2024 0:06,1
1543,19681,152,3261.02,6/25/2024 0:06,1
1544,38777,299,1019.29,2/22/2024 0:06,1
1545,22549,196,3144.56,6/7/2024 0:06,1
1546,10710,140,3903.04,1/26/2024 0:06,1
1547,6345,8,1017.89,5/5/2024 0:06,1
1548,23267,96,2359.33,6/27/2024 0:06,1
1549,41674,296,3830.86,2/5/2024 0:06,1
1550,24055,277,339.79,5/20/2024 0:06,1
1551,7132,51,3655.11,6/10/2024 0:06,1
1552,2443,205,2484.81,2/6/2024 0:06,1
1553,33733,266,2094.18,4/11/2024 0:06,1
1554,7352,251,2511.54,6/2/2024 0:06,1
1555,36308,159,3626.97,6/5/2024 0:06,1
1556,27411,142,3591.55,1/14/2024 0:06,1
1557,12838,12,1424.3,5/14/2024 0:06,1
1558,1354,72,2866.15,4/23/2024 0:06,1
1559,35385,205,2437.37,6/27/2024 0:06,1
1560,958,240,3558.57,6/18/2024 0:06,1
1561,45131,190,2554.78,5/7/2024 0:06,1
1562,17842,217,1088.16,6/26/2024 0:06,1
1563,18821,295,2245.67,1/1/2024 0:06,1
1564,24295,13,4381.04,3/3/2024 0:06,1
1565,26304,143,3151.19,5/16/2024 0:06,1
1566,45460,201,1765.84,5/7/2024 0:06,1
1567,47441,95,3465.02,1/31/2024 0:06,1
1568,3292,186,2646.44,3/24/2024 0:06,1
1569,49359,247,4563.21,2/24/2024 0:06,1
1570,15597,258,3981.08,5/20/2024 0:06,1
1571,9253,191,2507.69,5/3/2024 0:06,1
1572,26800,211,517.54,1/23/2024 0:06,1
1573,45441,86,609.28,1/15/2024 0:06,1
1574,9910,4,4674.67,3/3/2024 0:06,1
1575,42828,297,3404.4,1/9/2024 0:06,1
1576,4474,268,3858.96,1/29/2024 0:06,1
1577,49315,102,4062.82,4/14/2024 0:06,1
1578,12805,169,666.67,1/23/2024 0:06,1
1579,43038,94,2793.3,5/3/2024 0:06,1
1580,30641,290,2183.46,4/3/2024 0:06,1
1581,19561,145,4296.8,4/25/2024 0:06,1
1582,6919,73,628.31,1/28/2024 0:06,1
1583,14328,276,342.2,5/17/2024 0:06,1
1584,36702,2,1587.91,5/5/2024 0:06,1
1585,17822,173,3462.25,4/9/2024 0:06,1
1586,9617,207,1154.38,3/18/2024 0:06,1
1587,34763,275,1257.11,5/15/2024 0:06,1
1588,27452,265,2129.7,1/7/2024 0:06,1
1589,22985,288,4092.86,6/13/2024 0:06,1
1590,5828,300,2822.21,4/29/2024 0:06,1
1591,18081,86,633.06,4/25/2024 0:06,1
1592,45702,201,1969.03,3/12/2024 0:06,1
1593,35207,115,1099.02,4/7/2024 0:06,1
1594,36161,191,2366.28,6/3/2024 0:06,1
1595,12204,262,4306.04,2/9/2024 0:06,1
1596,29110,250,994.03,2/6/2024 0:06,1
1597,38541,249,3122.66,3/24/2024 0:06,1
1598,1105,146,4480.76,3/31/2024 0:06,1
1599,18408,83,2922.11,3/25/2024 0:06,1
1600,34681,164,498.12,1/17/2024 0:06,1
1601,21140,83,3028.83,4/24/2024 0:06,1
1602,36749,191,2344.07,4/23/2024 0:06,1
1603,2852,211,502.45,1/9/2024 0:06,1
1604,18136,33,3313.88,1/24/2024 0:06,1
1605,2991,177,2871.77,2/23/2024 0:06,1
1606,46704,66,532.15,5/31/2024 0:06,1
1607,33752,127,4086.2,2/19/2024 0:06,1
1608,38297,292,1000.5,4/6/2024 0:06,1
1609,159,212,3999.64,3/2/2024 0:06,1
1610,23205,88,792.08,3/2/2024 0:06,1
1611,39524,87,4157.81,5/12/2024 0:06,1
1612,32667,190,2424.38,6/25/2024 0:06,1
1613,22022,277,375.33,1/15/2024 0:06,1
1614,43134,299,943.51,3/12/2024 0:06,1
1615,14692,125,4601.32,2/15/2024 0:06,1
1616,21073,64,2821.61,6/13/2024 0:06,1
1617,46398,128,1931.02,5/13/2024 0:06,1
1618,1187,105,1302.02,6/20/2024 0:06,1
1619,2164,171,3276.09,3/16/2024 0:06,1
1620,36645,300,3282.64,6/11/2024 0:06,1
1621,13273,252,4930.8,2/20/2024 0:06,1
1622,30581,274,3769.16,1/11/2024 0:06,1
1623,37122,45,4046.12,5/26/2024 0:06,1
1624,39152,23,1293.63,4/5/2024 0:06,1
1625,8020,45,3942.69,4/12/2024 0:06,1
1626,7820,128,2153.13,6/5/2024 0:06,1
1627,36569,274,4334.74,5/10/2024 0:06,1
1628,49562,200,1125,4/26/2024 0:06,1
1629,2497,195,343.14,5/12/2024 0:06,1
1630,46170,134,3692.6,4/5/2024 0:06,1
1631,17961,119,1253.19,6/25/2024 0:06,1
1632,41201,100,3343.18,4/24/2024 0:06,1
1633,49666,210,2944.39,1/18/2024 0:06,1
1634,3102,30,3089.24,1/26/2024 0:06,1
1635,1471,31,336.03,6/27/2024 0:06,1
1636,43213,202,5137,4/13/2024 0:06,1
1637,13929,27,718.42,3/20/2024 0:06,1
1638,83,297,3403.05,6/18/2024 0:06,1
1639,20296,287,3180.74,3/21/2024 0:06,1
1640,7362,143,2932.84,3/18/2024 0:06,1
1641,20489,83,3035.36,3/1/2024 0:06,1
1642,12927,253,1539.91,5/6/2024 0:06,1
1643,12560,37,1837.97,1/6/2024 0:06,1
1644,13212,39,4858.73,6/19/2024 0:06,1
1645,49933,216,356.42,6/14/2024 0:06,1
1646,2584,219,3616.89,1/5/2024 0:06,1
1647,25948,238,1356.52,5/11/2024 0:06,1
1648,44713,54,1436.08,2/1/2024 0:06,1
1649,34144,259,1667.12,4/18/2024 0:06,1
1650,44933,9,2836.3,1/21/2024 0:06,1
1651,13653,23,1306.45,4/14/2024 0:06,1
1652,31942,71,3343.13,6/23/2024 0:06,1
1653,32452,34,3732.77,6/27/2024 0:06,1
1654,16832,233,2189.76,2/13/2024 0:06,1
1655,23099,155,1383.12,1/29/2024 0:06,1
1656,9006,124,1434.2,2/6/2024 0:06,1
1657,20635,61,1821.93,4/15/2024 0:06,1
1659,38596,181,2844.16,1/1/2024 0:06,1
1660,22104,121,4682.57,4/5/2024 0:06,1
1662,37585,110,3393.53,3/15/2024 0:06,1
1663,17173,171,3359.77,5/28/2024 0:06,1
1664,4849,72,2678.68,6/15/2024 0:06,1
1665,33247,134,3957.95,1/5/2024 0:06,1
1666,14987,232,3454.84,4/7/2024 0:06,1
1667,19223,289,2913.47,3/17/2024 0:06,1
1668,18352,272,2423.28,3/2/2024 0:06,1
1669,45754,198,426.6,5/1/2024 0:06,1
1670,31627,98,3904.01,3/2/2024 0:06,1
1671,47336,20,3050.37,6/13/2024 0:06,1
1672,19970,43,3534.85,5/11/2024 0:06,1
1673,34401,181,3251.92,2/24/2024 0:06,1
1674,21486,81,1441.72,2/23/2024 0:06,1
1675,25629,282,2877.61,3/30/2024 0:06,1
1676,15010,99,1728.11,3/21/2024 0:06,1
1677,44041,17,3449.94,4/25/2024 0:06,1
1678,22215,188,2639.41,2/17/2024 0:06,1
1679,1659,170,5139.43,4/10/2024 0:06,1
1680,33923,195,328.49,5/8/2024 0:06,1
1681,24660,254,2202.22,4/15/2024 0:06,1
1682,1089,121,4348.66,2/11/2024 0:06,1
1683,19732,69,3766.46,3/4/2024 0:06,1
1684,30761,72,2847.15,3/29/2024 0:06,1
1685,20042,103,4190.6,1/5/2024 0:06,1
1686,2840,24,4128.71,5/23/2024 0:06,1
