customer_id,signup_date,device_type,traffic_source
27813,3/5/2024,mobile,"organic"
27814,5/25/2024,mobile,"ads"
27815,3/31/2024,mobile,"ads"
27816,2/17/2024,mobile,"organic"
27817,4/14/2024,mobile,"ads"
27818,5/6/2024,mobile,"ads"
27819,6/16/2024,mobile,"organic"
27820,2/16/2024,desktop,"organic"
27821,4/5/2024,mobile,"organic"
27822,1/17/2024,mobile,"organic"
27823,6/20/2024,mobile,"organic"
27824,5/4/2024,mobile,"organic"
27825,6/4/2024,desktop,"organic"
27826,6/11/2024,mobile,"organic"
27827,2/4/2024,desktop,"referral"
27828,1/29/2024,mobile,"organic"
27829,2/20/2024,mobile,"referral"
27830,2/12/2024,mobile,"ads"
27831,6/2/2024,desktop,"ads"
27832,6/28/2024,mobile,"organic"
27833,4/25/2024,mobile,"organic"
27834,4/19/2024,mobile,"organic"
27835,4/17/2024,desktop,"organic"
27836,3/13/2024,mobile,"organic"
27837,3/19/2024,desktop,"organic"
27838,6/8/2024,mobile,"ads"
27839,3/27/2024,mobile,"referral"
27840,1/17/2024,desktop,"organic"
27841,2/19/2024,mobile,"organic"
27842,3/18/2024,mobile,"referral"
27843,3/21/2024,mobile,"organic"
27844,2/11/2024,mobile,"referral"
27845,2/21/2024,desktop,"referral"
27846,1/26/2024,mobile,"organic"
27847,2/25/2024,desktop,"organic"
27848,1/19/2024,mobile,"ads"
27849,1/12/2024,mobile,"organic"
27850,3/22/2024,mobile,"organic"
27851,3/2/2024,desktop,"ads"
27852,1/21/2024,mobile,"organic"
27853,4/29/2024,mobile,"organic"
27854,3/8/2024,mobile,"organic"
27855,3/8/2024,mobile,"ads"
27856,3/26/2024,mobile,"organic"
27857,1/4/2024,mobile,"ads"
27858,3/8/2024,desktop,"referral"
27859,6/17/2024,desktop,"organic"
27860,5/9/2024,mobile,"organic"
27861,2/27/2024,mobile,"organic"
27862,6/11/2024,mobile,"organic"
27863,3/13/2024,mobile,"referral"
27864,2/21/2024,desktop,"organic"
27865,6/15/2024,desktop,"ads"
27866,6/13/2024,desktop,"ads"
27867,6/14/2024,mobile,"ads"
27868,3/2/2024,mobile,"referral"
27869,3/28/2024,mobile,"ads"
27870,1/18/2024,mobile,"organic"
27871,5/19/2024,mobile,"organic"
27872,2/4/2024,mobile,"organic"
27873,6/18/2024,desktop,"organic"
27874,6/14/2024,mobile,"ads"
27875,1/26/2024,desktop,"organic"
27876,5/23/2024,mobile,"organic"
27877,2/14/2024,desktop,"ads"
27878,5/31/2024,mobile,"organic"
27879,3/18/2024,desktop,"ads"
27880,5/15/2024,mobile,"organic"
27881,1/30/2024,mobile,"referral"
27882,1/24/2024,mobile,"organic"
27883,1/7/2024,mobile,"ads"
27884,4/28/2024,mobile,"referral"
27885,1/20/2024,mobile,"ads"
27886,1/30/2024,desktop,"ads"
27887,5/29/2024,desktop,"organic"
27888,3/25/2024,desktop,"referral"
27889,6/27/2024,desktop,"ads"
27890,6/28/2024,desktop,"referral"
27891,4/26/2024,desktop,"organic"
27892,3/22/2024,desktop,"organic"
27893,4/24/2024,desktop,"organic"
27894,3/7/2024,mobile,"organic"
27895,2/10/2024,mobile,"referral"
27896,4/18/2024,mobile,"organic"
27897,6/13/2024,mobile,"ads"
27898,3/30/2024,mobile,"ads"
27899,3/22/2024,mobile,"organic"
27900,4/23/2024,mobile,"organic"
27901,4/9/2024,mobile,"ads"
27902,4/7/2024,desktop,"organic"
27903,6/15/2024,mobile,"organic"
27904,4/1/2024,desktop,"organic"
27905,2/20/2024,desktop,"ads"
27906,6/27/2024,mobile,"ads"
27907,2/8/2024,desktop,"organic"
27908,6/18/2024,mobile,"organic"
27909,4/12/2024,desktop,"ads"
27910,1/23/2024,desktop,"ads"
27911,6/19/2024,mobile,"referral"
27912,5/28/2024,mobile,"organic"
27913,2/4/2024,mobile,"ads"
27914,5/9/2024,desktop,"organic"
27915,4/15/2024,mobile,"organic"
27916,6/16/2024,desktop,"organic"
27917,5/27/2024,desktop,"organic"
27918,4/22/2024,mobile,"organic"
27919,6/1/2024,desktop,"organic"
27920,5/17/2024,mobile,"ads"
27921,4/25/2024,mobile,unknown
27922,6/4/2024,mobile,"organic"
27923,1/21/2024,mobile,"ads"
27924,6/23/2024,mobile,"organic"
27925,4/13/2024,desktop,"referral"
27926,3/11/2024,mobile,"organic"
27927,5/19/2024,desktop,"ads"
27928,4/25/2024,mobile,"referral"
27929,2/16/2024,mobile,"organic"
27930,3/2/2024,mobile,"organic"
27931,4/14/2024,mobile,"organic"
27932,5/1/2024,mobile,"organic"
27933,1/28/2024,mobile,"ads"
27934,4/2/2024,mobile,"ads"
27935,1/25/2024,desktop,"referral"
27936,5/22/2024,desktop,"ads"
27937,2/26/2024,desktop,"organic"
27938,1/30/2024,mobile,"organic"
27939,4/12/2024,desktop,"organic"
27940,1/28/2024,desktop,"organic"
27941,1/13/2024,desktop,"ads"
27942,5/31/2024,desktop,"ads"
27943,6/25/2024,mobile,"organic"
27944,6/6/2024,mobile,"organic"
27945,2/9/2024,desktop,"ads"
27946,5/14/2024,mobile,"referral"
27947,2/9/2024,desktop,"organic"
27948,1/22/2024,desktop,"organic"
27949,6/9/2024,desktop,"referral"
27950,5/15/2024,mobile,"ads"
27951,2/8/2024,mobile,"ads"
27952,3/18/2024,mobile,"organic"
27953,1/18/2024,desktop,"ads"
27954,2/3/2024,desktop,"ads"
27955,5/29/2024,mobile,"organic"
27956,1/21/2024,desktop,"organic"
27957,4/28/2024,mobile,"ads"
27958,5/12/2024,desktop,"organic"
27959,5/2/2024,mobile,"organic"
27960,2/25/2024,mobile,"organic"
27961,3/21/2024,desktop,"referral"
27962,2/16/2024,mobile,"ads"
27963,4/21/2024,mobile,"organic"
27964,2/4/2024,desktop,"organic"
27965,2/20/2024,mobile,"organic"
27966,2/1/2024,desktop,"organic"
27967,6/14/2024,mobile,"organic"
27968,1/3/2024,mobile,"referral"
27969,2/24/2024,mobile,"referral"
27970,6/13/2024,desktop,"ads"
27971,6/26/2024,desktop,"organic"
27972,3/24/2024,desktop,"ads"
27973,5/30/2024,mobile,"ads"
27974,2/10/2024,mobile,"organic"
27975,4/15/2024,mobile,"organic"
27976,5/27/2024,mobile,"ads"
27977,1/18/2024,desktop,"organic"
27978,6/23/2024,mobile,"organic"
27979,1/30/2024,desktop,"organic"
27980,4/8/2024,mobile,"ads"
27981,6/10/2024,mobile,"referral"
27982,6/16/2024,mobile,"organic"
27983,5/31/2024,mobile,"organic"
27984,1/21/2024,mobile,"ads"
27985,4/20/2024,desktop,"organic"
27986,6/26/2024,mobile,"organic"
27987,3/13/2024,mobile,"ads"
27988,6/12/2024,mobile,"organic"
27989,2/2/2024,mobile,"organic"
27990,2/5/2024,mobile,"ads"
27991,3/6/2024,desktop,"ads"
27992,4/4/2024,mobile,"ads"
27993,6/13/2024,mobile,"referral"
27994,5/8/2024,desktop,"organic"
27995,6/21/2024,mobile,"organic"
27996,2/23/2024,mobile,"organic"
27997,6/17/2024,desktop,"referral"
27998,4/21/2024,mobile,"organic"
27999,2/12/2024,desktop,"organic"
28000,2/6/2024,mobile,unknown
28001,3/21/2024,mobile,"organic"
28002,6/6/2024,mobile,"ads"
28003,1/30/2024,mobile,"organic"
28004,4/11/2024,mobile,"organic"
28005,2/22/2024,mobile,"organic"
28006,4/24/2024,desktop,"organic"
28007,2/11/2024,desktop,"ads"
28008,2/19/2024,mobile,"organic"
28009,5/19/2024,mobile,"ads"
28010,1/11/2024,mobile,"organic"
28011,5/16/2024,desktop,"ads"
28012,6/19/2024,desktop,"ads"
28013,6/14/2024,mobile,"ads"
28014,1/19/2024,desktop,"ads"
28015,6/14/2024,desktop,"ads"
28016,4/3/2024,mobile,"ads"
28017,2/19/2024,desktop,"ads"
28018,2/4/2024,desktop,"organic"
28019,6/8/2024,desktop,"organic"
28020,2/19/2024,desktop,"organic"
28021,2/16/2024,desktop,"organic"
28022,4/7/2024,mobile,"organic"
28023,4/30/2024,mobile,"organic"
28024,3/16/2024,desktop,"organic"
28025,1/11/2024,mobile,"organic"
28026,2/2/2024,mobile,"ads"
28027,1/15/2024,mobile,"organic"
28028,5/10/2024,mobile,"ads"
28029,2/17/2024,mobile,"ads"
28030,6/24/2024,desktop,"ads"
28031,1/13/2024,desktop,"ads"
28032,6/5/2024,mobile,"ads"
28033,3/20/2024,mobile,"referral"
28034,5/28/2024,mobile,"ads"
28035,4/16/2024,desktop,"organic"
28036,1/20/2024,mobile,"referral"
28037,5/27/2024,mobile,"ads"
28038,6/2/2024,mobile,"ads"
28039,6/23/2024,mobile,"organic"
28040,5/17/2024,mobile,"organic"
28041,1/30/2024,mobile,"ads"
28042,1/10/2024,mobile,"ads"
28043,5/3/2024,mobile,"organic"
28044,2/3/2024,desktop,"ads"
28045,3/9/2024,mobile,"organic"
28046,5/24/2024,mobile,"ads"
28047,5/5/2024,desktop,"organic"
28048,6/25/2024,desktop,"ads"
28049,5/19/2024,desktop,"ads"
28050,1/25/2024,mobile,"organic"
28051,6/26/2024,mobile,"organic"
28052,4/5/2024,mobile,"ads"
28053,3/4/2024,mobile,"referral"
28054,6/28/2024,desktop,"ads"
28055,4/20/2024,mobile,"organic"
28056,5/18/2024,mobile,"referral"
28057,5/20/2024,mobile,"organic"
28058,2/28/2024,mobile,unknown
28059,4/28/2024,mobile,"ads"
28060,1/7/2024,mobile,"organic"
28061,6/8/2024,desktop,"ads"
28062,6/20/2024,desktop,"organic"
28063,5/22/2024,mobile,"organic"
28064,5/22/2024,desktop,"organic"
28065,5/11/2024,desktop,"organic"
28066,6/13/2024,mobile,"organic"
28067,5/23/2024,desktop,"organic"
28068,3/11/2024,mobile,"referral"
28069,6/17/2024,mobile,"organic"
28070,2/19/2024,mobile,"ads"
28071,3/6/2024,mobile,"referral"
28072,4/27/2024,mobile,"organic"
28073,6/1/2024,desktop,"organic"
28074,3/21/2024,desktop,"referral"
28075,3/14/2024,desktop,"organic"
28076,4/23/2024,mobile,"ads"
28077,5/4/2024,mobile,"organic"
28078,2/2/2024,desktop,"ads"
28079,3/7/2024,mobile,"organic"
28080,5/12/2024,mobile,"organic"
28081,4/10/2024,mobile,"ads"
28082,6/10/2024,mobile,"organic"
28083,3/16/2024,desktop,"referral"
28084,1/21/2024,mobile,"organic"
28085,1/13/2024,desktop,"ads"
28086,2/25/2024,desktop,"ads"
28087,4/19/2024,desktop,"organic"
28088,1/7/2024,mobile,"ads"
28089,6/12/2024,mobile,"organic"
28090,5/9/2024,desktop,"organic"
28091,6/2/2024,desktop,"referral"
28092,4/23/2024,mobile,"organic"
28093,2/27/2024,mobile,"organic"
28094,5/11/2024,mobile,"organic"
28095,4/16/2024,desktop,"ads"
28096,2/27/2024,desktop,"referral"
28097,6/21/2024,mobile,"ads"
28098,6/22/2024,desktop,"ads"
28099,3/13/2024,mobile,"ads"
28100,6/9/2024,mobile,"referral"
28101,4/29/2024,mobile,"organic"
28102,1/21/2024,mobile,"organic"
28103,5/29/2024,mobile,"organic"
28104,6/14/2024,desktop,"referral"
28105,4/25/2024,mobile,"ads"
28106,5/17/2024,desktop,"organic"
28107,4/15/2024,mobile,"organic"
28108,2/1/2024,mobile,"organic"
28109,1/26/2024,desktop,"ads"
28110,4/26/2024,desktop,"organic"
28111,6/14/2024,mobile,"organic"
28112,3/2/2024,mobile,"organic"
28113,6/8/2024,mobile,"organic"
28114,2/5/2024,mobile,"organic"
28115,5/3/2024,mobile,"organic"
28116,1/15/2024,desktop,"ads"
28117,1/24/2024,mobile,"organic"
28118,4/28/2024,desktop,"ads"
28119,2/12/2024,desktop,"referral"
28120,5/1/2024,desktop,"organic"
28121,5/1/2024,mobile,"organic"
28122,5/10/2024,desktop,"organic"
28123,6/4/2024,mobile,"organic"
28124,1/18/2024,mobile,"ads"
28125,3/16/2024,mobile,"organic"
28126,6/10/2024,mobile,"organic"
28127,1/31/2024,desktop,"referral"
28128,2/21/2024,mobile,"ads"
28129,6/26/2024,mobile,"referral"
28130,2/16/2024,desktop,"referral"
28131,3/14/2024,mobile,"organic"
28132,6/10/2024,desktop,"referral"
28133,4/16/2024,mobile,"ads"
28134,4/18/2024,desktop,"referral"
28135,5/18/2024,desktop,"ads"
28136,2/8/2024,desktop,"ads"
28137,2/24/2024,mobile,"ads"
28138,4/29/2024,desktop,"organic"
28139,4/17/2024,desktop,"ads"
28140,6/23/2024,mobile,"organic"
28141,1/3/2024,mobile,"organic"
28142,5/12/2024,mobile,"referral"
28143,2/26/2024,mobile,"organic"
28144,2/18/2024,mobile,"ads"
28145,4/3/2024,desktop,"organic"
28146,4/18/2024,mobile,"referral"
28147,5/6/2024,desktop,"organic"
28148,2/1/2024,desktop,"ads"
28149,5/21/2024,mobile,"organic"
28150,3/22/2024,mobile,"ads"
28151,4/18/2024,mobile,"ads"
28152,4/30/2024,mobile,"organic"
28153,5/26/2024,desktop,unknown
28154,6/3/2024,desktop,"organic"
28155,2/28/2024,mobile,"ads"
28156,3/22/2024,mobile,"ads"
28157,1/28/2024,desktop,"organic"
28158,5/27/2024,mobile,"ads"
28159,1/25/2024,desktop,"ads"
28160,3/3/2024,mobile,"ads"
28161,3/25/2024,mobile,"referral"
28162,1/7/2024,desktop,"organic"
28163,4/13/2024,desktop,"organic"
28164,1/14/2024,mobile,unknown
28165,4/6/2024,mobile,"referral"
28166,1/1/2024,mobile,"organic"
28167,5/24/2024,desktop,"organic"
28168,6/6/2024,mobile,unknown
28169,3/8/2024,mobile,"organic"
28170,1/22/2024,desktop,"referral"
28171,5/26/2024,mobile,"organic"
28172,4/30/2024,mobile,"referral"
28173,5/10/2024,mobile,"ads"
28174,3/20/2024,desktop,"referral"
28175,5/16/2024,mobile,"organic"
28176,6/13/2024,desktop,"ads"
28177,5/30/2024,mobile,"ads"
28178,3/13/2024,mobile,"organic"
28179,6/9/2024,mobile,"ads"
28180,3/5/2024,desktop,"ads"
28181,1/25/2024,desktop,"organic"
28182,3/1/2024,mobile,"ads"
28183,5/10/2024,desktop,"referral"
28184,4/13/2024,mobile,"organic"
28185,5/31/2024,mobile,"ads"
28186,4/25/2024,mobile,"ads"
28187,3/21/2024,desktop,"referral"
28188,2/5/2024,mobile,"organic"
28189,1/12/2024,mobile,"ads"
28190,2/13/2024,desktop,"organic"
28191,5/31/2024,desktop,unknown
28192,1/2/2024,mobile,"organic"
28193,1/1/2024,mobile,"organic"
28194,2/9/2024,desktop,"ads"
28195,3/9/2024,mobile,"referral"
28196,1/25/2024,mobile,"organic"
28197,3/26/2024,desktop,"referral"
28198,6/27/2024,mobile,"ads"
28199,4/7/2024,desktop,"organic"
28200,1/15/2024,desktop,"referral"
28201,6/25/2024,mobile,"referral"
28202,3/31/2024,desktop,"ads"
28203,2/17/2024,mobile,"ads"
28204,2/11/2024,mobile,"organic"
28205,2/8/2024,mobile,"organic"
28206,4/21/2024,mobile,"ads"
28207,4/3/2024,mobile,"organic"
28208,1/4/2024,mobile,"ads"
28209,3/24/2024,desktop,"ads"
28210,6/4/2024,desktop,"ads"
28211,5/26/2024,mobile,"organic"
28212,5/3/2024,mobile,"organic"
28213,5/5/2024,mobile,"organic"
28214,3/23/2024,desktop,"organic"
28215,5/22/2024,mobile,"referral"
28216,1/1/2024,desktop,"referral"
28217,4/1/2024,mobile,"organic"
28218,5/19/2024,mobile,"referral"
28219,4/30/2024,desktop,"referral"
28220,5/24/2024,desktop,"organic"
28221,5/11/2024,desktop,"organic"
28222,6/2/2024,mobile,"ads"
28223,4/28/2024,desktop,"organic"
28224,2/6/2024,desktop,"referral"
28225,5/22/2024,mobile,"ads"
28226,4/28/2024,mobile,"organic"
28227,3/28/2024,desktop,"ads"
28228,1/15/2024,desktop,unknown
28229,5/12/2024,mobile,"organic"
28230,4/28/2024,mobile,"ads"
28231,5/10/2024,mobile,"ads"
28232,3/9/2024,mobile,"organic"
28233,3/16/2024,mobile,"organic"
28234,6/7/2024,mobile,"organic"
28235,1/31/2024,desktop,"ads"
28236,3/4/2024,mobile,"ads"
28237,3/30/2024,desktop,"ads"
28238,4/16/2024,mobile,"organic"
28239,6/17/2024,desktop,"organic"
28240,2/14/2024,mobile,"ads"
28241,4/23/2024,desktop,"organic"
28242,4/6/2024,desktop,"organic"
28243,3/9/2024,desktop,"referral"
28244,4/26/2024,mobile,unknown
28245,3/29/2024,mobile,"organic"
28246,5/14/2024,mobile,"organic"
28247,1/21/2024,mobile,"ads"
28248,3/17/2024,mobile,"organic"
28249,5/11/2024,mobile,"organic"
28250,4/11/2024,mobile,"ads"
28251,4/18/2024,desktop,"organic"
28252,5/25/2024,mobile,"ads"
28253,6/20/2024,desktop,"ads"
28254,5/22/2024,desktop,"ads"
28255,3/19/2024,desktop,"organic"
28256,1/8/2024,mobile,"referral"
28257,2/9/2024,mobile,"organic"
28258,4/7/2024,mobile,"organic"
28259,1/27/2024,mobile,"ads"
28260,2/24/2024,desktop,"ads"
28261,3/22/2024,desktop,"referral"
28262,1/4/2024,mobile,"referral"
28263,6/1/2024,desktop,"referral"
28264,2/23/2024,mobile,"referral"
28265,6/7/2024,mobile,"ads"
28266,1/28/2024,desktop,"referral"
28267,3/2/2024,mobile,"referral"
28268,4/25/2024,mobile,"organic"
28269,3/31/2024,mobile,"organic"
28270,4/3/2024,desktop,"organic"
28271,4/19/2024,desktop,"referral"
28272,2/14/2024,mobile,"organic"
28273,6/3/2024,mobile,"ads"
28274,1/5/2024,desktop,"referral"
28275,6/18/2024,mobile,"organic"
28276,4/30/2024,mobile,"ads"
28277,1/21/2024,mobile,"organic"
28278,2/10/2024,mobile,"ads"
28279,1/29/2024,mobile,"organic"
28280,5/14/2024,mobile,"ads"
28281,4/23/2024,mobile,"ads"
28282,6/2/2024,mobile,"organic"
28283,5/18/2024,desktop,"ads"
28284,1/11/2024,mobile,"organic"
28285,5/22/2024,desktop,"ads"
28286,2/20/2024,mobile,"ads"
28287,6/11/2024,mobile,"referral"
28288,1/21/2024,mobile,"referral"
28289,6/23/2024,desktop,"referral"
28290,2/16/2024,mobile,"ads"
28291,1/28/2024,mobile,"referral"
28292,5/13/2024,mobile,"referral"
28293,5/10/2024,mobile,"referral"
28294,4/14/2024,mobile,"organic"
28295,5/25/2024,mobile,"ads"
28296,6/6/2024,desktop,"ads"
28297,3/7/2024,mobile,"ads"
28298,4/20/2024,mobile,"ads"
28299,4/20/2024,mobile,unknown
28300,2/6/2024,mobile,"ads"
28301,1/16/2024,desktop,"ads"
28302,1/31/2024,mobile,"referral"
28303,3/26/2024,mobile,"referral"
28304,4/22/2024,mobile,"organic"
28305,6/18/2024,desktop,"organic"
28306,6/8/2024,desktop,"ads"
28307,1/28/2024,desktop,"referral"
28308,6/24/2024,mobile,"organic"
28309,5/1/2024,mobile,"ads"
28310,6/10/2024,desktop,"ads"
28311,2/25/2024,mobile,"organic"
28312,6/1/2024,mobile,"organic"
28313,5/8/2024,desktop,"organic"
28314,3/2/2024,mobile,"organic"
28315,4/4/2024,mobile,"referral"
28316,4/14/2024,mobile,"organic"
28317,1/18/2024,desktop,"organic"
28318,3/16/2024,mobile,"ads"
28319,2/3/2024,mobile,"organic"
28320,6/11/2024,mobile,"organic"
28321,2/2/2024,mobile,"ads"
28322,4/9/2024,desktop,"organic"
28323,3/5/2024,desktop,"referral"
28324,6/27/2024,mobile,"organic"
28325,4/17/2024,mobile,"ads"
28326,2/5/2024,desktop,"organic"
28327,3/23/2024,mobile,"organic"
28328,3/8/2024,desktop,"organic"
28329,2/8/2024,desktop,"ads"
28330,3/3/2024,mobile,"organic"
28331,5/19/2024,mobile,"ads"
28332,5/26/2024,desktop,"ads"
28333,6/22/2024,desktop,"referral"
28334,2/19/2024,desktop,"organic"
28335,6/26/2024,desktop,"referral"
28336,5/6/2024,mobile,"organic"
28337,5/20/2024,desktop,"organic"
28338,6/9/2024,desktop,"ads"
28339,4/1/2024,mobile,"referral"
28340,5/4/2024,mobile,"organic"
28341,5/19/2024,desktop,"referral"
28342,2/26/2024,desktop,unknown
28343,5/1/2024,mobile,"organic"
28344,1/31/2024,mobile,"ads"
28345,3/24/2024,mobile,"organic"
28346,5/4/2024,mobile,"organic"
28347,3/9/2024,mobile,"organic"
28348,5/11/2024,mobile,"ads"
28349,4/23/2024,mobile,"organic"
28350,3/4/2024,mobile,"organic"
28351,4/19/2024,mobile,"ads"
28352,5/16/2024,mobile,"organic"
28353,4/2/2024,mobile,"organic"
28354,3/2/2024,desktop,"organic"
28355,1/28/2024,desktop,"organic"
28356,6/11/2024,mobile,"ads"
28357,3/16/2024,mobile,"ads"
28358,1/10/2024,desktop,"ads"
28359,2/29/2024,mobile,"ads"
28360,4/2/2024,desktop,"ads"
28361,2/17/2024,desktop,"ads"
28362,2/22/2024,mobile,"organic"
28363,1/10/2024,mobile,"organic"
28364,6/18/2024,desktop,"organic"
28365,5/11/2024,mobile,"referral"
28366,6/20/2024,mobile,"organic"
28367,6/25/2024,mobile,"referral"
28368,5/3/2024,desktop,"ads"
28369,1/28/2024,desktop,"organic"
28370,1/1/2024,mobile,"organic"
28371,2/29/2024,desktop,"ads"
28372,4/1/2024,mobile,"ads"
28373,1/1/2024,desktop,"ads"
28374,6/8/2024,mobile,"ads"
28375,2/4/2024,desktop,"ads"
28376,1/12/2024,mobile,"referral"
28377,2/10/2024,desktop,"ads"
28378,5/26/2024,mobile,"organic"
28379,3/2/2024,mobile,"ads"
28380,6/8/2024,mobile,"ads"
28381,1/18/2024,mobile,"ads"
28382,1/25/2024,mobile,"organic"
28383,2/10/2024,mobile,"organic"
28384,6/27/2024,mobile,"organic"
28385,6/8/2024,mobile,"organic"
28386,2/28/2024,mobile,"ads"
28387,3/31/2024,desktop,"referral"
28388,2/5/2024,mobile,"organic"
28389,3/9/2024,mobile,"organic"
28390,3/18/2024,mobile,"ads"
28391,4/2/2024,mobile,"organic"
28392,4/17/2024,mobile,"ads"
28393,5/16/2024,mobile,"organic"
28394,5/10/2024,mobile,"organic"
28395,4/18/2024,desktop,"ads"
28396,4/6/2024,mobile,"ads"
28397,4/6/2024,mobile,"organic"
28398,6/13/2024,mobile,"organic"
28399,4/10/2024,mobile,"referral"
28400,2/22/2024,mobile,"ads"
28401,6/12/2024,desktop,"organic"
28402,2/4/2024,desktop,"ads"
28403,5/21/2024,mobile,"organic"
28404,2/24/2024,desktop,"referral"
28405,3/31/2024,mobile,"organic"
28406,2/21/2024,mobile,"ads"
28407,3/5/2024,mobile,"organic"
28408,5/24/2024,desktop,"ads"
28409,1/29/2024,mobile,"referral"
28410,6/4/2024,mobile,"ads"
28411,4/21/2024,mobile,"ads"
28412,1/24/2024,mobile,"ads"
28413,1/5/2024,mobile,"organic"
28414,5/25/2024,mobile,"organic"
28415,2/16/2024,mobile,"ads"
28416,6/7/2024,desktop,"organic"
28417,4/17/2024,mobile,"organic"
28418,2/3/2024,mobile,"organic"
28419,5/12/2024,desktop,"referral"
28420,6/23/2024,mobile,"organic"
28421,1/11/2024,desktop,"ads"
28422,5/21/2024,mobile,"organic"
28423,5/3/2024,mobile,"ads"
28424,2/11/2024,mobile,"organic"
28425,3/9/2024,mobile,"ads"
28426,6/11/2024,mobile,"ads"
28427,2/15/2024,mobile,"organic"
28428,5/6/2024,desktop,"organic"
28429,3/10/2024,desktop,"ads"
28430,2/25/2024,desktop,"organic"
28431,6/28/2024,desktop,"ads"
28432,1/13/2024,desktop,"referral"
28433,1/27/2024,desktop,"referral"
28434,2/23/2024,mobile,unknown
28435,5/14/2024,mobile,"organic"
28436,1/30/2024,mobile,"organic"
28437,5/7/2024,desktop,"organic"
28438,4/16/2024,mobile,"referral"
28439,1/27/2024,desktop,"organic"
28440,4/30/2024,mobile,"ads"
28441,4/27/2024,mobile,"ads"
28442,4/27/2024,mobile,"organic"
28443,5/26/2024,mobile,"organic"
28444,6/2/2024,desktop,"referral"
28445,2/5/2024,desktop,"ads"
28446,5/7/2024,desktop,"referral"
28447,1/29/2024,mobile,"referral"
28448,1/30/2024,mobile,"organic"
28449,3/27/2024,mobile,"ads"
28450,3/9/2024,mobile,"organic"
28451,2/25/2024,desktop,"referral"
28452,1/15/2024,mobile,"organic"
28453,5/19/2024,mobile,"organic"
28454,3/22/2024,desktop,"organic"
28455,3/21/2024,desktop,"organic"
28456,3/2/2024,desktop,"organic"
28457,3/8/2024,mobile,"organic"
28458,3/28/2024,mobile,"ads"
28459,3/10/2024,desktop,"ads"
28460,1/4/2024,desktop,"ads"
28461,4/26/2024,mobile,"organic"
28462,2/23/2024,desktop,"referral"
28463,6/18/2024,mobile,"organic"
28464,2/19/2024,mobile,"referral"
28465,6/2/2024,mobile,"referral"
28466,4/14/2024,desktop,"organic"
28467,5/9/2024,mobile,"organic"
28468,4/7/2024,desktop,"organic"
28469,6/9/2024,mobile,"referral"
28470,5/17/2024,desktop,"ads"
28471,3/10/2024,desktop,"ads"
28472,4/13/2024,mobile,"ads"
28473,6/28/2024,mobile,"referral"
28474,1/15/2024,desktop,"ads"
28475,3/19/2024,mobile,"ads"
28476,2/22/2024,mobile,"organic"
28477,1/17/2024,mobile,"organic"
28478,1/22/2024,mobile,"organic"
28479,3/27/2024,mobile,"organic"
28480,1/27/2024,desktop,"organic"
28481,4/26/2024,mobile,"ads"
28482,4/29/2024,desktop,"ads"
28483,4/9/2024,desktop,"organic"
28484,1/16/2024,mobile,"ads"
28485,4/14/2024,mobile,"ads"
28486,3/21/2024,desktop,"organic"
28487,4/22/2024,mobile,"ads"
28488,4/24/2024,mobile,"organic"
28489,6/9/2024,mobile,"organic"
28490,2/28/2024,desktop,"ads"
28491,6/5/2024,desktop,"organic"
28492,2/11/2024,desktop,"ads"
28493,3/10/2024,mobile,"ads"
28494,6/16/2024,desktop,"organic"
28495,5/18/2024,mobile,"ads"
28496,4/23/2024,mobile,"organic"
28497,5/1/2024,desktop,"ads"
28498,3/8/2024,mobile,"ads"
28499,6/12/2024,mobile,"referral"
28500,4/14/2024,desktop,"ads"
28501,5/10/2024,desktop,"organic"
28502,2/27/2024,mobile,"organic"
28503,1/15/2024,desktop,"organic"
28504,5/16/2024,mobile,"referral"
28505,3/27/2024,desktop,"ads"
28506,2/25/2024,mobile,"referral"
28507,4/21/2024,mobile,"ads"
28508,3/1/2024,desktop,"organic"
28509,6/12/2024,desktop,"ads"
28510,4/14/2024,desktop,"organic"
28511,6/14/2024,mobile,"ads"
28512,4/19/2024,desktop,"organic"
28513,6/4/2024,mobile,"organic"
28514,5/22/2024,mobile,"organic"
28515,5/25/2024,desktop,"referral"
28516,5/4/2024,mobile,"ads"
28517,1/8/2024,desktop,"ads"
28518,3/13/2024,desktop,"ads"
28519,3/24/2024,mobile,"organic"
28520,5/10/2024,mobile,"organic"
28521,5/23/2024,mobile,"organic"
28522,4/12/2024,desktop,"ads"
28523,3/8/2024,desktop,"ads"
28524,5/18/2024,mobile,"organic"
28525,2/19/2024,mobile,"ads"
28526,5/22/2024,desktop,"ads"
28527,5/6/2024,desktop,"referral"
28528,5/29/2024,mobile,"organic"
28529,2/2/2024,mobile,"ads"
28530,2/17/2024,mobile,"organic"
28531,6/18/2024,mobile,"ads"
28532,2/15/2024,mobile,"ads"
28533,2/2/2024,desktop,"organic"
28534,4/20/2024,desktop,"organic"
28535,3/30/2024,mobile,"organic"
28536,4/22/2024,mobile,"ads"
28537,1/3/2024,desktop,"organic"
28538,1/22/2024,mobile,"organic"
28539,1/7/2024,desktop,"organic"
28540,4/3/2024,desktop,"organic"
28541,3/18/2024,mobile,"referral"
28542,3/6/2024,mobile,"organic"
28543,3/29/2024,desktop,"organic"
28544,3/5/2024,mobile,"organic"
28545,4/20/2024,mobile,"referral"
28546,2/11/2024,desktop,"ads"
28547,5/8/2024,desktop,"ads"
28548,1/19/2024,desktop,"referral"
