event_id,customer_id,product_id,event_type,event_time,rn
16581,5864,199,view_product,2/25/2024 0:00,1
16582,42556,185,view_product,5/18/2024 0:00,1
16583,42556,185,add_to_cart,5/18/2024 0:02,1
16584,42556,185,begin_checkout,5/18/2024 0:04,1
16585,10878,199,view_product,2/3/2024 0:00,1
16586,10878,199,add_to_cart,2/3/2024 0:02,1
16587,10878,199,begin_checkout,2/3/2024 0:04,1
16588,10878,199,purchase,2/3/2024 0:06,1
16589,7899,7,view_product,4/3/2024 0:00,1
16590,7899,7,add_to_cart,4/3/2024 0:02,1
16591,1215,70,view_product,6/25/2024 0:00,1
16592,1215,70,add_to_cart,6/25/2024 0:02,1
16593,1215,70,begin_checkout,6/25/2024 0:04,1
16594,20926,114,view_product,6/18/2024 0:00,1
16595,20926,114,add_to_cart,6/18/2024 0:02,1
16596,36722,150,view_product,5/31/2024 0:00,1
16597,45706,2,view_product,1/27/2024 0:00,1
16598,45706,2,add_to_cart,1/27/2024 0:02,1
16599,30270,122,view_product,4/28/2024 0:00,1
16600,10034,62,view_product,6/20/2024 0:00,1
16601,10034,62,add_to_cart,6/20/2024 0:02,1
16602,10034,62,begin_checkout,6/20/2024 0:04,1
16603,10034,62,purchase,6/20/2024 0:06,1
16604,24151,44,view_product,1/8/2024 0:00,1
16605,24151,44,add_to_cart,1/8/2024 0:02,1
16606,7101,\N,view_product,1/16/2024 0:00,1
16607,36501,244,view_product,6/9/2024 0:00,1
16608,36501,244,add_to_cart,6/9/2024 0:02,1
16609,35963,57,view_product,1/18/2024 0:00,1
16610,2896,278,view_product,5/30/2024 0:00,1
16612,22784,137,view_product,4/5/2024 0:00,1
16613,22784,137,add_to_cart,4/5/2024 0:02,1
16615,10365,135,add_to_cart,1/27/2024 0:02,1
16617,10365,135,purchase,1/27/2024 0:06,1
16618,4628,267,view_product,1/29/2024 0:00,1
16619,4628,267,add_to_cart,1/29/2024 0:02,1
16620,4628,267,begin_checkout,1/29/2024 0:04,1
16621,20194,204,view_product,5/5/2024 0:00,1
16622,49925,126,view_product,6/26/2024 0:00,1
16623,49925,126,add_to_cart,6/26/2024 0:02,1
16624,14793,2,view_product,1/1/2024 0:00,1
16625,14793,2,add_to_cart,1/1/2024 0:02,1
16626,14793,2,begin_checkout,1/1/2024 0:04,1
16627,14793,2,purchase,1/1/2024 0:06,1
16628,45986,8,view_product,2/23/2024 0:00,1
16629,47811,157,view_product,4/1/2024 0:00,1
16630,47811,157,add_to_cart,4/1/2024 0:02,1
16631,25292,187,view_product,3/30/2024 0:00,1
16632,33075,212,view_product,2/28/2024 0:00,1
16633,49968,116,view_product,1/19/2024 0:00,1
16634,49968,116,add_to_cart,1/19/2024 0:02,1
16635,20583,29,view_product,6/3/2024 0:00,1
16636,20583,29,add_to_cart,6/3/2024 0:02,1
16637,20583,29,begin_checkout,6/3/2024 0:04,1
16638,20583,29,purchase,6/3/2024 0:06,1
16639,41162,267,view_product,3/1/2024 0:00,1
16640,20481,249,view_product,2/11/2024 0:00,1
16641,43783,73,view_product,6/13/2024 0:00,1
16642,43783,73,add_to_cart,6/13/2024 0:02,1
16643,43783,73,begin_checkout,6/13/2024 0:04,1
16644,41013,181,view_product,4/25/2024 0:00,1
16645,41013,181,add_to_cart,4/25/2024 0:02,1
16646,41013,181,begin_checkout,4/25/2024 0:04,1
16647,7468,252,view_product,6/26/2024 0:00,1
16648,10323,206,view_product,4/17/2024 0:00,1
16649,6589,80,view_product,3/28/2024 0:00,1
16650,6589,80,add_to_cart,3/28/2024 0:02,1
16651,6589,80,begin_checkout,3/28/2024 0:04,1
16652,6589,80,purchase,3/28/2024 0:06,1
16653,2715,264,view_product,4/24/2024 0:00,1
16654,33065,255,view_product,1/6/2024 0:00,1
16655,10871,267,view_product,3/27/2024 0:00,1
16656,10871,267,add_to_cart,3/27/2024 0:02,1
16657,10871,267,begin_checkout,3/27/2024 0:04,1
16658,2466,19,view_product,3/19/2024 0:00,1
16659,30175,87,view_product,2/16/2024 0:00,1
16660,30175,87,add_to_cart,2/16/2024 0:02,1
16661,30175,87,begin_checkout,2/16/2024 0:04,1
16662,30175,87,purchase,2/16/2024 0:06,1
16663,36053,176,view_product,3/26/2024 0:00,1
16664,48652,147,view_product,3/17/2024 0:00,1
16665,48652,147,add_to_cart,3/17/2024 0:02,1
16666,19234,261,view_product,5/21/2024 0:00,1
16667,18525,73,view_product,4/3/2024 0:00,1
16668,35838,160,view_product,2/25/2024 0:00,1
16670,17475,35,view_product,5/20/2024 0:00,1
16671,30992,211,view_product,1/5/2024 0:00,1
16672,30992,211,add_to_cart,1/5/2024 0:02,1
16673,30992,211,begin_checkout,1/5/2024 0:04,1
16674,30992,211,purchase,1/5/2024 0:06,1
16675,35726,226,view_product,5/21/2024 0:00,1
16676,19660,9,view_product,6/29/2024 0:00,1
16677,10118,130,view_product,4/4/2024 0:00,1
16678,10118,130,add_to_cart,4/4/2024 0:02,1
16679,13095,272,view_product,4/18/2024 0:00,1
16680,13095,272,add_to_cart,4/18/2024 0:02,1
16681,19604,53,view_product,5/9/2024 0:00,1
16682,507,47,view_product,6/24/2024 0:00,1
16683,31276,219,view_product,1/23/2024 0:00,1
16684,31517,124,view_product,6/2/2024 0:00,1
16685,14621,\N,view_product,6/3/2024 0:00,1
16686,20270,89,view_product,3/9/2024 0:00,1
16687,20270,89,add_to_cart,3/9/2024 0:02,1
16688,15428,280,view_product,3/27/2024 0:00,1
16689,19260,177,view_product,1/13/2024 0:00,1
16690,19260,177,add_to_cart,1/13/2024 0:02,1
16691,19260,177,begin_checkout,1/13/2024 0:04,1
16692,19260,177,purchase,1/13/2024 0:06,1
16693,10211,177,view_product,5/21/2024 0:00,1
16694,10211,177,add_to_cart,5/21/2024 0:02,1
16695,16685,58,view_product,3/13/2024 0:00,1
16696,3528,185,view_product,5/7/2024 0:00,1
16697,40453,218,view_product,1/2/2024 0:00,1
16698,40453,218,add_to_cart,1/2/2024 0:02,1
16700,29807,274,view_product,4/27/2024 0:00,1
16701,31295,140,view_product,6/26/2024 0:00,1
16702,13478,206,view_product,1/19/2024 0:00,1
16703,48218,199,view_product,1/2/2024 0:00,1
16704,48218,199,add_to_cart,1/2/2024 0:02,1
16705,14070,160,view_product,5/9/2024 0:00,1
16706,43180,276,view_product,3/4/2024 0:00,1
16707,43180,276,add_to_cart,3/4/2024 0:02,1
16708,43180,276,begin_checkout,3/4/2024 0:04,1
16709,7021,153,view_product,3/1/2024 0:00,1
16710,46786,98,view_product,4/19/2024 0:00,1
16712,39307,191,view_product,3/30/2024 0:00,1
16713,33795,145,view_product,2/9/2024 0:00,1
16714,33795,145,add_to_cart,2/9/2024 0:02,1
16715,6185,241,view_product,1/27/2024 0:00,1
16716,36656,116,view_product,5/22/2024 0:00,1
16717,36656,116,add_to_cart,5/22/2024 0:02,1
16718,36656,116,begin_checkout,5/22/2024 0:04,1
16719,36656,116,purchase,5/22/2024 0:06,1
16720,12429,\N,view_product,3/14/2024 0:00,1
16721,12892,212,view_product,2/17/2024 0:00,1
16722,12892,212,add_to_cart,2/17/2024 0:02,1
16723,12892,212,begin_checkout,2/17/2024 0:04,1
16724,12892,212,purchase,2/17/2024 0:06,1
16726,23868,1,view_product,6/1/2024 0:00,1
16727,43933,92,view_product,6/19/2024 0:00,1
16728,13979,85,view_product,3/2/2024 0:00,1
16729,40748,269,view_product,1/10/2024 0:00,1
16730,40748,269,add_to_cart,1/10/2024 0:02,1
16731,37391,110,view_product,6/3/2024 0:00,1
16732,25055,64,view_product,6/21/2024 0:00,1
16734,25055,64,begin_checkout,6/21/2024 0:04,1
16735,25055,64,purchase,6/21/2024 0:06,1
16736,10590,21,view_product,3/21/2024 0:00,1
16737,9751,99,view_product,6/7/2024 0:00,1
16738,27114,79,view_product,3/13/2024 0:00,1
16740,27114,79,begin_checkout,3/13/2024 0:04,1
16741,27114,79,purchase,3/13/2024 0:06,1
16743,37848,280,view_product,3/5/2024 0:00,1
16744,37284,173,view_product,1/8/2024 0:00,1
16745,15739,293,view_product,3/30/2024 0:00,1
16746,42596,4,view_product,6/24/2024 0:00,1
16747,42596,4,add_to_cart,6/24/2024 0:02,1
16748,49319,109,view_product,6/18/2024 0:00,1
16750,16326,262,view_product,3/25/2024 0:00,1
16751,16326,262,add_to_cart,3/25/2024 0:02,1
16752,6469,176,view_product,5/25/2024 0:00,1
16754,23611,95,view_product,5/4/2024 0:00,1
16755,16612,\N,view_product,4/3/2024 0:00,1
16756,20151,269,view_product,5/3/2024 0:00,1
16757,30081,77,view_product,2/19/2024 0:00,1
16758,42024,209,view_product,2/27/2024 0:00,1
16759,24599,135,view_product,5/6/2024 0:00,1
16760,35721,191,view_product,3/21/2024 0:00,1
16761,48510,52,view_product,1/2/2024 0:00,1
16762,48510,52,add_to_cart,1/2/2024 0:02,1
16763,48510,52,begin_checkout,1/2/2024 0:04,1
16764,4602,173,view_product,6/16/2024 0:00,1
16765,26513,106,view_product,4/4/2024 0:00,1
16766,35221,239,view_product,2/7/2024 0:00,1
16767,12365,58,view_product,2/4/2024 0:00,1
16768,12365,58,add_to_cart,2/4/2024 0:02,1
16769,12365,58,begin_checkout,2/4/2024 0:04,1
16770,12365,58,purchase,2/4/2024 0:06,1
16771,26526,200,view_product,2/3/2024 0:00,1
16772,40503,11,view_product,3/28/2024 0:00,1
16773,24283,190,view_product,6/25/2024 0:00,1
16774,24283,190,add_to_cart,6/25/2024 0:02,1
16775,24283,190,begin_checkout,6/25/2024 0:04,1
16776,24283,190,purchase,6/25/2024 0:06,1
16778,2039,170,view_product,5/29/2024 0:00,1
16779,44651,242,view_product,1/27/2024 0:00,1
16780,7933,184,view_product,4/19/2024 0:00,1
16781,7933,184,add_to_cart,4/19/2024 0:02,1
16782,40047,150,view_product,2/11/2024 0:00,1
16783,40047,150,add_to_cart,2/11/2024 0:02,1
16784,40047,150,begin_checkout,2/11/2024 0:04,1
16785,10204,8,view_product,4/2/2024 0:00,1
16786,23272,258,view_product,6/21/2024 0:00,1
16787,23272,258,add_to_cart,6/21/2024 0:02,1
16788,23272,258,begin_checkout,6/21/2024 0:04,1
16789,23272,258,purchase,6/21/2024 0:06,1
16790,7081,214,view_product,5/17/2024 0:00,1
16791,27203,45,view_product,5/5/2024 0:00,1
16792,13385,178,view_product,6/3/2024 0:00,1
16793,35160,192,view_product,2/17/2024 0:00,1
16794,35160,\N,add_to_cart,2/17/2024 0:02,1
16795,35621,63,view_product,4/15/2024 0:00,1
16796,35621,63,add_to_cart,4/15/2024 0:02,1
16797,7071,198,view_product,4/1/2024 0:00,1
16798,1013,7,view_product,5/27/2024 0:00,1
16799,1013,7,add_to_cart,5/27/2024 0:02,1
16800,33618,58,view_product,5/19/2024 0:00,1
16801,15460,86,view_product,2/28/2024 0:00,1
16802,13243,206,view_product,4/26/2024 0:00,1
16803,27201,253,view_product,2/22/2024 0:00,1
16804,27201,253,add_to_cart,2/22/2024 0:02,1
16805,41467,276,view_product,2/15/2024 0:00,1
16806,47456,129,view_product,4/3/2024 0:00,1
16807,13658,193,view_product,2/15/2024 0:00,1
16809,33770,276,view_product,1/31/2024 0:00,1
16810,33770,276,add_to_cart,1/31/2024 0:02,1
16811,33770,276,begin_checkout,1/31/2024 0:04,1
16813,34994,28,view_product,6/27/2024 0:00,1
16814,47597,66,view_product,6/5/2024 0:00,1
16815,37556,33,view_product,5/7/2024 0:00,1
16816,13231,12,view_product,3/29/2024 0:00,1
16817,28841,112,view_product,6/6/2024 0:00,1
16818,31725,42,view_product,2/2/2024 0:00,1
16819,29943,94,view_product,5/11/2024 0:00,1
16820,29943,94,add_to_cart,5/11/2024 0:02,1
16821,29943,94,begin_checkout,5/11/2024 0:04,1
16823,1555,\N,view_product,3/8/2024 0:00,1
16824,1555,295,add_to_cart,3/8/2024 0:02,1
16825,9312,112,view_product,5/24/2024 0:00,1
16826,29351,157,view_product,6/14/2024 0:00,1
16827,29351,157,add_to_cart,6/14/2024 0:02,1
16828,32689,101,view_product,6/16/2024 0:00,1
16829,32797,281,view_product,4/9/2024 0:00,1
16830,40790,96,view_product,3/20/2024 0:00,1
16831,7427,97,view_product,1/4/2024 0:00,1
16832,23715,\N,view_product,6/20/2024 0:00,1
16833,5854,\N,view_product,3/30/2024 0:00,1
16834,43393,117,view_product,5/31/2024 0:00,1
16835,49052,284,view_product,2/26/2024 0:00,1
16836,49052,284,add_to_cart,2/26/2024 0:02,1
16837,49052,284,begin_checkout,2/26/2024 0:04,1
16838,2178,\N,view_product,5/24/2024 0:00,1
16839,34755,170,view_product,2/20/2024 0:00,1
16841,1431,18,add_to_cart,4/19/2024 0:02,1
16842,1431,18,begin_checkout,4/19/2024 0:04,1
16843,34845,192,view_product,1/30/2024 0:00,1
16844,34845,192,add_to_cart,1/30/2024 0:02,1
16845,19892,201,view_product,6/23/2024 0:00,1
16846,19892,201,add_to_cart,6/23/2024 0:02,1
16847,19892,201,begin_checkout,6/23/2024 0:04,1
16848,18115,249,view_product,1/24/2024 0:00,1
16849,16600,121,view_product,2/12/2024 0:00,1
16850,41671,73,view_product,2/1/2024 0:00,1
16851,14952,235,view_product,5/17/2024 0:00,1
16852,40455,141,view_product,3/27/2024 0:00,1
16853,24133,281,view_product,6/7/2024 0:00,1
16855,15118,83,add_to_cart,3/7/2024 0:02,1
16856,2611,39,view_product,3/22/2024 0:00,1
16858,15971,64,view_product,4/4/2024 0:00,1
16859,15971,64,add_to_cart,4/4/2024 0:02,1
16860,15205,67,view_product,3/22/2024 0:00,1
16861,15205,67,add_to_cart,3/22/2024 0:02,1
16862,15205,67,begin_checkout,3/22/2024 0:04,1
16863,5637,212,view_product,1/10/2024 0:00,1
16864,5637,212,add_to_cart,1/10/2024 0:02,1
16865,8383,228,view_product,6/13/2024 0:00,1
16866,8383,228,add_to_cart,6/13/2024 0:02,1
16867,17707,63,view_product,6/5/2024 0:00,1
16868,23767,250,view_product,6/21/2024 0:00,1
16870,20727,68,view_product,1/13/2024 0:00,1
16871,7912,73,view_product,5/2/2024 0:00,1
16872,17493,240,view_product,2/11/2024 0:00,1
16873,40413,125,view_product,1/26/2024 0:00,1
16874,20158,110,view_product,3/29/2024 0:00,1
16875,8442,\N,view_product,4/3/2024 0:00,1
16876,24271,37,view_product,1/8/2024 0:00,1
16877,33451,293,view_product,4/7/2024 0:00,1
16878,33451,293,add_to_cart,4/7/2024 0:02,1
16879,14140,169,view_product,4/3/2024 0:00,1
16880,28812,228,view_product,3/22/2024 0:00,1
16881,28812,228,add_to_cart,3/22/2024 0:02,1
16882,28812,228,begin_checkout,3/22/2024 0:04,1
16883,12288,219,view_product,5/14/2024 0:00,1
16884,12288,219,add_to_cart,5/14/2024 0:02,1
16885,12288,219,begin_checkout,5/14/2024 0:04,1
16886,12288,219,purchase,5/14/2024 0:06,1
16887,1544,279,view_product,1/22/2024 0:00,1
16888,27804,122,view_product,3/18/2024 0:00,1
16889,27804,\N,add_to_cart,3/18/2024 0:02,1
16890,27804,122,begin_checkout,3/18/2024 0:04,1
16891,29806,176,view_product,2/26/2024 0:00,1
16892,29806,176,add_to_cart,2/26/2024 0:02,1
16893,12145,200,view_product,4/10/2024 0:00,1
16894,17368,277,view_product,2/1/2024 0:00,1
16895,24702,83,view_product,5/27/2024 0:00,1
16896,12217,254,view_product,3/2/2024 0:00,1
16897,25420,28,view_product,4/12/2024 0:00,1
16898,23720,\N,view_product,2/14/2024 0:00,1
16899,11320,299,view_product,1/21/2024 0:00,1
16901,42912,\N,add_to_cart,6/11/2024 0:02,1
16903,42912,273,purchase,6/11/2024 0:06,1
16904,36048,262,view_product,6/16/2024 0:00,1
16905,12260,162,view_product,2/19/2024 0:00,1
16906,2929,104,view_product,2/27/2024 0:00,1
16907,2929,104,add_to_cart,2/27/2024 0:02,1
16909,2929,104,purchase,2/27/2024 0:06,1
16910,22381,96,view_product,4/20/2024 0:00,1
16911,35430,210,view_product,6/14/2024 0:00,1
16912,35430,210,add_to_cart,6/14/2024 0:02,1
16913,17625,41,view_product,1/30/2024 0:00,1
16914,35582,252,view_product,1/2/2024 0:00,1
16915,47813,284,view_product,5/2/2024 0:00,1
16916,47813,284,add_to_cart,5/2/2024 0:02,1
16917,47813,284,begin_checkout,5/2/2024 0:04,1
16918,47813,284,purchase,5/2/2024 0:06,1
16919,49551,36,view_product,2/5/2024 0:00,1
16920,49551,36,add_to_cart,2/5/2024 0:02,1
16921,49551,36,begin_checkout,2/5/2024 0:04,1
16922,35635,288,view_product,3/29/2024 0:00,1
16926,2803,286,add_to_cart,2/20/2024 0:02,1
16927,2803,286,begin_checkout,2/20/2024 0:04,1
16928,2803,286,purchase,2/20/2024 0:06,1
16929,45235,173,view_product,6/3/2024 0:00,1
16930,45235,173,add_to_cart,6/3/2024 0:02,1
16931,45235,173,begin_checkout,6/3/2024 0:04,1
16932,45235,173,purchase,6/3/2024 0:06,1
16933,40311,218,view_product,3/12/2024 0:00,1
16934,45305,198,view_product,2/19/2024 0:00,1
16935,48803,199,view_product,2/13/2024 0:00,1
16936,3035,251,view_product,4/6/2024 0:00,1
16937,44735,117,view_product,2/2/2024 0:00,1
16938,26874,94,view_product,2/26/2024 0:00,1
16939,27158,265,view_product,2/7/2024 0:00,1
16940,26220,53,view_product,1/13/2024 0:00,1
16941,47014,35,view_product,1/4/2024 0:00,1
16942,38948,75,view_product,3/2/2024 0:00,1
16943,5685,90,view_product,5/17/2024 0:00,1
16944,16475,284,view_product,2/4/2024 0:00,1
16945,785,28,view_product,3/19/2024 0:00,1
16946,45151,78,view_product,3/10/2024 0:00,1
16947,45151,78,add_to_cart,3/10/2024 0:02,1
16948,45151,78,begin_checkout,3/10/2024 0:04,1
16949,45151,78,purchase,3/10/2024 0:06,1
16950,31892,298,view_product,2/20/2024 0:00,1
16951,31892,298,add_to_cart,2/20/2024 0:02,1
16952,31892,298,begin_checkout,2/20/2024 0:04,1
16953,31892,298,purchase,2/20/2024 0:06,1
16954,26715,246,view_product,5/6/2024 0:00,1
16955,30029,179,view_product,4/9/2024 0:00,1
16956,30029,179,add_to_cart,4/9/2024 0:02,1
16957,30029,179,begin_checkout,4/9/2024 0:04,1
16958,30029,179,purchase,4/9/2024 0:06,1
16959,43049,196,view_product,3/3/2024 0:00,1
16960,40516,\N,view_product,6/13/2024 0:00,1
16961,40516,134,add_to_cart,6/13/2024 0:02,1
16962,40516,134,begin_checkout,6/13/2024 0:04,1
16963,14758,222,view_product,2/23/2024 0:00,1
16964,28024,220,view_product,4/9/2024 0:00,1
16965,28024,220,add_to_cart,4/9/2024 0:02,1
16966,28024,220,begin_checkout,4/9/2024 0:04,1
16967,26262,240,view_product,5/29/2024 0:00,1
16968,45426,264,view_product,1/14/2024 0:00,1
16970,9176,15,add_to_cart,4/23/2024 0:02,1
16971,45424,241,view_product,1/29/2024 0:00,1
16972,45424,241,add_to_cart,1/29/2024 0:02,1
16973,45424,241,begin_checkout,1/29/2024 0:04,1
16974,9566,274,view_product,3/10/2024 0:00,1
16975,36716,29,view_product,4/18/2024 0:00,1
16976,41827,42,view_product,5/22/2024 0:00,1
16977,41827,42,add_to_cart,5/22/2024 0:02,1
16978,41827,42,begin_checkout,5/22/2024 0:04,1
16979,34615,265,view_product,4/12/2024 0:00,1
16980,48825,201,view_product,2/3/2024 0:00,1
16981,43207,\N,view_product,5/28/2024 0:00,1
16982,11442,275,view_product,6/10/2024 0:00,1
16983,11442,275,add_to_cart,6/10/2024 0:02,1
16985,11442,275,purchase,6/10/2024 0:06,1
16987,23337,96,view_product,4/19/2024 0:00,1
16988,23337,96,add_to_cart,4/19/2024 0:02,1
16989,23337,96,begin_checkout,4/19/2024 0:04,1
16990,23337,96,purchase,4/19/2024 0:06,1
16991,19093,71,view_product,6/12/2024 0:00,1
16993,5582,290,view_product,1/13/2024 0:00,1
16994,5582,290,add_to_cart,1/13/2024 0:02,1
16995,48271,7,view_product,3/17/2024 0:00,1
16996,44195,232,view_product,6/26/2024 0:00,1
16997,44195,232,add_to_cart,6/26/2024 0:02,1
16998,44195,232,begin_checkout,6/26/2024 0:04,1
17000,49304,192,view_product,6/2/2024 0:00,1
17003,27845,110,view_product,6/12/2024 0:00,1
17004,32161,201,view_product,5/25/2024 0:00,1
17005,32161,201,add_to_cart,5/25/2024 0:02,1
17006,32161,201,begin_checkout,5/25/2024 0:04,1
17007,32161,201,purchase,5/25/2024 0:06,1
17008,28248,214,view_product,5/5/2024 0:00,1
17009,28248,214,add_to_cart,5/5/2024 0:02,1
17010,4289,117,view_product,3/2/2024 0:00,1
17011,46067,220,view_product,2/9/2024 0:00,1
17012,46067,220,add_to_cart,2/9/2024 0:02,1
17013,21954,156,view_product,2/24/2024 0:00,1
17014,31329,250,view_product,6/2/2024 0:00,1
17015,40291,40,view_product,2/7/2024 0:00,1
17016,17258,63,view_product,4/27/2024 0:00,1
17017,18440,75,view_product,3/31/2024 0:00,1
17018,18440,75,add_to_cart,3/31/2024 0:02,1
17019,21217,52,view_product,3/23/2024 0:00,1
17020,15264,260,view_product,1/12/2024 0:00,1
17021,15264,260,add_to_cart,1/12/2024 0:02,1
17022,15264,260,begin_checkout,1/12/2024 0:04,1
17023,15264,260,purchase,1/12/2024 0:06,1
17024,47799,193,view_product,4/28/2024 0:00,1
17025,9805,6,view_product,4/20/2024 0:00,1
17026,49748,53,view_product,6/11/2024 0:00,1
17028,49748,53,begin_checkout,6/11/2024 0:04,1
17029,10774,85,view_product,2/29/2024 0:00,1
17030,47422,250,view_product,2/10/2024 0:00,1
17031,22998,21,view_product,3/25/2024 0:00,1
17032,36608,263,view_product,1/30/2024 0:00,1
17033,31901,146,view_product,6/20/2024 0:00,1
17034,27308,117,view_product,2/25/2024 0:00,1
17036,17975,88,view_product,5/21/2024 0:00,1
17037,16687,46,view_product,4/19/2024 0:00,1
17038,48159,177,view_product,1/18/2024 0:00,1
17039,4074,201,view_product,6/29/2024 0:00,1
17040,4074,201,add_to_cart,6/29/2024 0:02,1
17041,38872,247,view_product,6/19/2024 0:00,1
17043,38872,247,begin_checkout,6/19/2024 0:04,1
17044,38872,247,purchase,6/19/2024 0:06,1
17045,26292,31,view_product,2/8/2024 0:00,1
17046,26292,31,add_to_cart,2/8/2024 0:02,1
17047,26292,31,begin_checkout,2/8/2024 0:04,1
17048,46859,129,view_product,6/25/2024 0:00,1
17049,4203,13,view_product,6/2/2024 0:00,1
17050,4203,13,add_to_cart,6/2/2024 0:02,1
17051,4203,13,begin_checkout,6/2/2024 0:04,1
17052,4203,13,purchase,6/2/2024 0:06,1
17053,21004,183,view_product,1/31/2024 0:00,1
17054,21004,183,add_to_cart,1/31/2024 0:02,1
17055,39423,282,view_product,5/7/2024 0:00,1
17056,19344,160,view_product,5/29/2024 0:00,1
17057,12402,136,view_product,5/22/2024 0:00,1
17058,12402,136,add_to_cart,5/22/2024 0:02,1
17059,12402,136,begin_checkout,5/22/2024 0:04,1
17061,28579,22,view_product,3/12/2024 0:00,1
17063,39011,176,view_product,5/17/2024 0:00,1
17064,47988,194,view_product,3/14/2024 0:00,1
17065,1177,293,view_product,3/28/2024 0:00,1
17066,1177,293,add_to_cart,3/28/2024 0:02,1
17067,16148,168,view_product,4/12/2024 0:00,1
17068,943,59,view_product,4/5/2024 0:00,1
17069,2249,19,view_product,6/6/2024 0:00,1
17070,2249,19,add_to_cart,6/6/2024 0:02,1
17071,2249,19,begin_checkout,6/6/2024 0:04,1
17072,2249,19,purchase,6/6/2024 0:06,1
17074,9367,286,view_product,2/10/2024 0:00,1
17075,9367,286,add_to_cart,2/10/2024 0:02,1
17076,9367,286,begin_checkout,2/10/2024 0:04,1
17077,5910,211,view_product,2/9/2024 0:00,1
17078,28212,257,view_product,5/26/2024 0:00,1
17079,28212,257,add_to_cart,5/26/2024 0:02,1
17080,32957,16,view_product,4/19/2024 0:00,1
17081,3423,207,view_product,6/5/2024 0:00,1
17082,3423,207,add_to_cart,6/5/2024 0:02,1
17083,3423,207,begin_checkout,6/5/2024 0:04,1
17084,1667,188,view_product,1/20/2024 0:00,1
17085,1667,188,add_to_cart,1/20/2024 0:02,1
17086,1667,188,begin_checkout,1/20/2024 0:04,1
17087,19553,6,view_product,6/2/2024 0:00,1
17088,17619,43,view_product,5/14/2024 0:00,1
17089,10911,276,view_product,3/22/2024 0:00,1
17090,33180,242,view_product,2/13/2024 0:00,1
17091,33180,242,add_to_cart,2/13/2024 0:02,1
17092,33180,242,begin_checkout,2/13/2024 0:04,1
17093,2297,279,view_product,1/9/2024 0:00,1
17094,33271,145,view_product,6/12/2024 0:00,1
17095,33271,145,add_to_cart,6/12/2024 0:02,1
17096,33271,145,begin_checkout,6/12/2024 0:04,1
17097,33271,145,purchase,6/12/2024 0:06,1
17098,29195,126,view_product,2/3/2024 0:00,1
17099,29195,126,add_to_cart,2/3/2024 0:02,1
17100,49366,275,view_product,5/26/2024 0:00,1
17101,39748,271,view_product,5/7/2024 0:00,1
17102,11539,148,view_product,3/11/2024 0:00,1
17104,10028,100,add_to_cart,3/27/2024 0:02,1
17105,10028,100,begin_checkout,3/27/2024 0:04,1
17106,1255,71,view_product,3/5/2024 0:00,1
17107,10422,30,view_product,6/6/2024 0:00,1
17108,49746,236,view_product,5/10/2024 0:00,1
17109,41746,280,view_product,1/12/2024 0:00,1
17110,41746,280,add_to_cart,1/12/2024 0:02,1
17111,41746,280,begin_checkout,1/12/2024 0:04,1
17112,12295,296,view_product,6/8/2024 0:00,1
17113,12295,296,add_to_cart,6/8/2024 0:02,1
17114,12295,296,begin_checkout,6/8/2024 0:04,1
17115,12295,296,purchase,6/8/2024 0:06,1
17116,13839,214,view_product,1/17/2024 0:00,1
17117,13839,214,add_to_cart,1/17/2024 0:02,1
17118,41976,111,view_product,6/21/2024 0:00,1
17119,43325,209,view_product,1/31/2024 0:00,1
17120,22269,164,view_product,1/23/2024 0:00,1
17121,2129,\N,view_product,6/1/2024 0:00,1
17122,2808,33,view_product,1/29/2024 0:00,1
17123,2808,33,add_to_cart,1/29/2024 0:02,1
17125,19787,138,view_product,2/8/2024 0:00,1
17126,19787,138,add_to_cart,2/8/2024 0:02,1
17127,19787,138,begin_checkout,2/8/2024 0:04,1
17128,19787,138,purchase,2/8/2024 0:06,1
17130,47333,283,view_product,5/9/2024 0:00,1
17131,47333,283,add_to_cart,5/9/2024 0:02,1
17132,22765,15,view_product,1/22/2024 0:00,1
17133,19306,106,view_product,5/22/2024 0:00,1
17134,24287,210,view_product,3/17/2024 0:00,1
17135,9321,241,view_product,3/3/2024 0:00,1
17136,9321,241,add_to_cart,3/3/2024 0:02,1
17137,9321,241,begin_checkout,3/3/2024 0:04,1
17138,17672,150,view_product,6/23/2024 0:00,1
17139,17672,150,add_to_cart,6/23/2024 0:02,1
17140,17672,150,begin_checkout,6/23/2024 0:04,1
17141,32257,170,view_product,5/14/2024 0:00,1
17142,45030,157,view_product,5/21/2024 0:00,1
17143,16077,286,view_product,2/5/2024 0:00,1
17144,11526,94,view_product,3/10/2024 0:00,1
17145,25684,175,view_product,3/5/2024 0:00,1
17146,25684,175,add_to_cart,3/5/2024 0:02,1
17147,47375,129,view_product,3/6/2024 0:00,1
17148,4646,216,view_product,6/18/2024 0:00,1
17149,5059,65,view_product,6/2/2024 0:00,1
17150,5059,65,add_to_cart,6/2/2024 0:02,1
17151,1934,214,view_product,6/19/2024 0:00,1
17152,1934,214,add_to_cart,6/19/2024 0:02,1
17153,31929,171,view_product,6/29/2024 0:00,1
17154,49775,180,view_product,6/7/2024 0:00,1
17155,2481,22,view_product,4/30/2024 0:00,1
17156,17195,249,view_product,2/11/2024 0:00,1
17157,17195,249,add_to_cart,2/11/2024 0:02,1
17158,39757,207,view_product,6/28/2024 0:00,1
